0.2,0.1,0,79.2,0.6,0.3,0,0.7,1.5,12.1,3.3,43.6,0,0,0
0.4,0.2,0,82.8,0.7,0.5,0,0.9,2,9.8,2.9,42.3,3,2,1
0.5,0.1,0,90,2.5,1.9,0,0.5,1.5,9.5,2.7,43.7,3,3,1
0.8,0.4,0.1,83.5,1.3,1.2,0.0714285746216774,1.4,1.4,13.1,4.8,48.8,3,3,0
0.5,0.2,0,81.6,0.8,0.6,0,1.2,0.7,9.9,3.3,44.2,3,3,0
0.4,0.2,0.2,29.1,0.6,0.3,0.25,0.8,0.6,12.7,4.9,51.8,0,0,0
0.6,0.3,0.3,25.4,0.6,0.3,0.3333333432674408,0.9,1,10.6,3.9,47.1,5,1,3
0.5,0.3,0.3,22.4,0.5,0.2,0.3333333432674408,0.9,2.1,11.5,4.3,48.7,0,0,1
0.5,0.3,0.2,33.6,0.4,0.3,0.25,0.8,1.8,12.2,4.3,54.1,4,1,1
0.6,0.2,0,27.7,0.5,0.3,0,1,1.9,7.8,3.2,42.9,0,0,0
0.5,0.2,0,29.6,0.7,0.4,0,0.7,1.3,9.2,2.9,43.4,0,0,0
0.6,0.2,0,27.4,0.5,0.3,0,1,2.3,9,2.9,44,0,0,0
0.9,0.2,0,31.8,1.1,0.3,0,0.6,1.5,9.9,3,43.3,4,1,0
0.2,0,0,11.2,0.6,0.3,0,1.6,1.2,15.8,5.5,52.8,0,0,0
0.2,0,0,11.2,0.6,0.3,0,1.2,2,12.1,4.2,55.4,0,0,0
0.2,0,0,10.3,0.6,0.3,0,1.7,2.1,17.9,6.4,57.3,0,0,0
0.2,0,0,11.2,0.6,0.3,0,1.3,0.8,12,4,56.6,0,0,0
0.2,0,0,11.2,0.6,0.3,0,1.4,1.3,14.7,4.8,54.2,0,0,0
0.2,0,0,10.1,0.7,0.4,0,1.1,1.6666666666666667,10.9,3.4,55.3,0,0,0
2,1.1,0.2,74.7,2.4,1,0.1428571492433548,1.4,1.4,11.8,4.4,48.8,0,0,1
2.1,1.2,0.2,82,2.5,1,0.1538461595773697,1.3,1.3,12.2,4.2,50.6,0,0,0
2,1.2,0.2,83.8,2.6,1,0.1666666716337204,1.2,0.8,12.6,4.5,49.1,4,3,2
1.9,1.2,0.3,83.8,2.6,1.1,0.23076923191547394,1.3,1.2,12.2,4.3,49.2,4,1,2
1.9,1.2,0.3,83.8,3,1.3,0.20000000298023224,1.5,0.6,12.9,5.1,49.7,4,3,1
1.7,0.9,0.3,83.5,3.1,1.3,0.1875,1.6,1.5,12.2,4.9,51.7,4,1,3
1.4,0.7,0.3,77.5,3.1,1.3,0.2142857164144516,1.4,2.4,11.4,4.6,50.8,4,2,3
0.7,0.2,0.1,89.1,0.4,0.4,0.05882352963089943,1.7,2,11.6,4.4,50.2,2,2,0
0.6,0.2,0.1,86.4,0.4,0.4,0.05882352963089943,1.7,1.9,11.1,3.9,48.2,2,2,1
0.5,0.2,0.1,86.4,0.4,0.4,0.0555555559694767,1.8,1,11.7,3.9,50.8,2,2,1
0.4,0.2,0.1,87.3,0.4,0.4,0.0625,1.6,1.4,11.9,4.1,50.9,2,2,1
0.2,0.1,0,22.5,0,0,0,1.6,1.3,12.3,4.3,50.3,0,0,0
0.2,0.1,0,31.5,0,0,0,1.7,1.9,12.2,4.2,50.9,0,0,0
0.2,0.1,0,40.5,0,0,0,1.6,1.4,11.9,3.9,50.1,0,0,0
0.2,0.1,0,40.5,0,0,0,1.2,1.1,11.1,3.7,48.2,0,0,0
0.2,0.1,0,40.5,0,0,0,1.3,2.2,10.5,3.4,45.4,0,0,0
0.1,0.1,0,39.3,0,0,0,1.2,0.9,10.1,3.4,43.3,2,2,1
0,0,0,37.9,0,0,0,1.1,0.7,10.4,3.2,43.9,0,0,1
0,0,0,37.9,0,0,0,1,0.9,10.2,3.2,46,0,0,0
0,0,0,42.4,0,0,0,1.1,1.3,9.3,2.9,44.9,0,0,0
0,0,0,42.4,0,0,0,0.8,1.9,8.7,2.4,43.6,0,0,0
0.1,0,0,22.3,0.3,0.1,0,1.2,1.2,11,3.8,47,0,0,0
0.8,0.2,0.1,29.7,0.8,0.3,0.1428571492433548,0.7,1,14.1,3.5,54.8,3,4,0
0.4,0,0,43.3,0.4,0.1,0,1.1,2.2222222222222223,11.1,3.9,50.6,0,0,0
0.9,0.1,0.1,49.6,1.1,0.6,0.06666667014360428,1.5,1.3333333333333333,14.2,4.9,54.2,4,3,0
0.3,0.1,0,17.6,0.3,0.1,0,0.9,0.8,13.5,3.4,52.7,3,3,2
0.2,0.1,0.1,22.2,0.3,0.1,0.0833333358168602,1.2,0.8,12.9,4,49.1,0,0,0
0.2,0.1,0.1,20.6,0.3,0.1,0.0625,1.6,1.5,12,4.3,45.8,3,2,0
0.4,0,0,26.8,0.8,0.5,0,1.4,1.5,9.2,3.4,51.7,0,0,0
0.3,0,0,17.8,0.5,0.4,0,1.2,2.2,9.5,3.5,52.1,0,0,1
0.4,0,0,90,0.2,0.1,0,1.4,0.8,15.3,5.5,53.1,2,2,0
0.3,0,0,90,0.1,0.1,0,1.6,1.1,15.6,6.1,52.8,2,2,1
0.2,0.1,0,90,1,0.9,0,1.9,1.8888888888888888,12,5,48.3,2,2,0
0.6,0.4,0.1,72,0,0,0.0476190485060215,2.1,1.4,19.4,7.2,56.2,0,0,0
0.4,0.2,0.2,75,0.3,0.2,0.095238097012043,2.1,1,11.9,4.9,57,2,4,0
0.4,0,0,90,0.2,0.1,0,1.3,1.9,14.9,5.5,53.2,2,2,0
0.1,0.1,0,90,0.9,0.8,0,1.8,1.375,11.9,4.2,47.2,2,2,0
0.2,0,0,90,0.4,0.2,0,1.9,1.8,13.5,4.8,52,2,2,0
0,0,0,88.3,0.2,0.1,0,1.8,2,11.9,5.4,54.4,2,4,0
0.2,0.1,0,77.4,2.6,1.8,0,1.3,0.9,10.1,3.7,56.6,2,3,0
0.3,0,0,76.1,2.8,1.9,0,1.5,2.1,14.2,4.1,60.1,3,2,0
0.3,0.2,0.1,57.7,1.4,0.7,0.06666667014360428,1.5,1.7,12.8,4.4,64.9,2,4,0
0.2,0.1,0,77.4,2.5,1.7,0,1.4,2.3,10,3.6,54.7,2,3,1
0.3,0.2,0.1,66.7,1.6,0.7,0.05882352963089943,1.7,1.4,11.6,3.6,59.9,0,0,0
0.3,0.2,0,69,2.6,1.7,0,1.3,2,13.1,4.3,61.6,2,4,0
0.3,0.2,0.1,62.2,1.5,0.7,0.05882352963089943,1.7,1.6,13,5,62,2,4,0
0.5,0.3,0,82.5,2.3,1.6,0,1.3,2.1,13.1,4,63.2,2,3,0
0.1,0,0,61.4,0.5,0.3,0,1.8,1.6,10.4,3.4,45.1,3,1,0
0,0,0,45.9,1.1,0.7,0,1.9,1.1,14.4,4.7,55.4,0,0,0
0,0,0,48.9,0.6,0.3,0,2.5,1.3,12.6,5.6,57.3,3,1,0
0,0,0,49.8,1.1,0.7,0,1.7,1.5,14.5,5.5,52.5,4,2,0
0.1,0,0,35.6,0.5,0.3,0,2,2.6,10.6,3.5,45.8,3,1,0
0.3,0.2,0,71.3,0.6,0.2,0,1.5,1.2,16.8,6.1,63.8,4,2,0
0.1,0.1,0,49.1,1.2,0.7,0,1.8,1.6,13.6,5.7,54.3,4,2,1
1.7,1.1,0.3,86.1,1.5,0.9,0.15789473056793213,1.9,1.6,10.8,5.1,54,4,1,0
1.1,0.7,0.3,88.5,1.5,0.7,0.1764705926179886,1.7,1.4,10.5,4.2,55,4,1,1
1.2,0.9,0.3,70.4,1.6,0.8,0.30000001192092896,1,1.4,12.2,5,48.7,4,1,2
1.7,1.1,0.5,69.9,1.1,0.5,0.25,2,1.3,14.9,6.5,46.5,4,2,2
1.4,1,0.4,63.6,1.2,0.9,0.2666666805744171,1.5,0.8,11.4,5.1,41.4,4,2,3
1.6,0.9,0.4,69.9,1.1,0.5,0.2222222238779068,1.8,1.2,14.5,6.2,48.7,4,2,1
1.1,0.5,0.1,57.4,0.6,0.4,0.1111111119389534,0.9,2.3,13.1,3.5,49.6,4,1,2
1.5,1,0.4,88.3,1.7,0.9,0.1818181872367859,2.2,0.4,11.9,5,55.6,4,1,1
0.4,0.3,0.2,33.7,0.9,0.4,0.2222222238779068,0.9,1.3,11.6,4.3,38.4,5,1,3
0.3,0.2,0.1,26.3,0.8,0.4,0.09090909361839294,1.1,0.5,11.4,4.2,40.8,5,1,1
0.2,0.2,0.1,25,1,0.5,0.0833333358168602,1.2,1.1,11.1,4.3,41,0,0,1
0.3,0.3,0.1,26.2,1,0.5,0.0833333358168602,1.2,1.3,10.9,4.5,41.5,0,0,0
0.3,0.3,0.1,24.2,0.8,0.4,0.07692307978868484,1.3,1.2,11.9,4.7,43.7,0,0,0
0.4,0.3,0.1,25.4,0.9,0.4,0.0714285746216774,1.4,0.7,13.2,5.4,47.7,0,0,0
0.9,0.4,0.2,34.6,0.2,0.1,0.1111111119389534,1.8,1.7,13,4.4,55.4,0,0,0
0.8,0.5,0.2,48.4,1.1,0.5,0.10526315867900848,1.9,0.7,12.3,4.1,55.8,0,0,0
0.9,0.4,0.2,38.6,0.4,0.1,0.10000000149011612,2,1.2,12.4,4.5,52.6,0,0,0
0.3,0.3,0,13.9,0.6,0.3,0,2.5,1.3,15.3,5.4,56.5,0,0,0
0.2,0.1,0,28.8,1.2,0.6,0,1.9,0.9,13.8,4.8,51.3,0,0,0
0,0,0,74.3,0,0,0,2,1.2,8.2,3.9,43.2,1,1,0
0,0,0,74.3,0,0,0,1.9,1.3,9.2,4.4,42.6,1,1,0
0,0,0,81,0,0,0,1.9,0.7,9.8,4.4,43.8,1,1,0
0.1,0,0,23.8,0.7,0.5,0,1.3,2.3,11.6,4.8,41.4,0,0,0
0.2,0.1,0,34.7,0.9,0.6,0,1.1,2.4,10.1,3.7,40.8,0,0,0
0.1,0,0,20.3,0.6,0.4,0,1.5,1.4,11.5,5,41.2,0,0,0
1.1,0.7,0,54.1,2.5,0.8,0,1,1.7,13.4,4.5,54.5,4,1,2
1.7,1.2,0.3,69.4,2.9,1,0.25,1.2,1.1,12.4,4.5,58.7,0,0,0
1.4,1.1,0.5,44.5,1.9,0.8,0.2631579041481018,1.9,1.5,17.3,6.7,51.6,5,1,2
1.5,1.1,0.3,61.6,2.6,0.8,0.25,1.2,2.3,11.1,3.8,55.2,0,0,0
1.2,0.8,0.1,56.7,2.6,0.8,0.09090909361839294,1.1,1.2,12,3.9,56.1,5,1,2
1.6,1.1,0.5,50.8,1.9,0.8,0.2777777910232544,1.8,1.1,17.1,6.9,52.3,5,2,0
0.1,0,0,19.5,0.1,0.1,0,2.3,0.9,14.1,4.9,52.8,0,0,0
0.2,0.1,0,11.9,0.3,0.3,0,1.9,2.166666666666667,15.4,5.8,58.7,0,0,0
1.7,0.8,0.1,45.4,1.1,0.5,0.03999999910593033,2.5,1.5,16.2,7.1,55.6,3,1,4
1.7,0.7,0.1,49.4,1.2,0.6,0.043478261679410934,2.3,1.9,14.1,5.2,51.4,0,0,1
1.1,0.7,0.2,65.4,2.1,1.3,0.08695652335882187,2.3,1.1,11.7,5.2,52.2,4,2,1
1.4,1,0.2,58.2,2.1,1.3,0.095238097012043,2.1,1.2,14.2,6.1,54.4,4,4,3
1.6,1.2,0.2,49.8,1.9,1.2,0.06666667014360428,3,1.8,15.2,7.5,52.7,4,3,2
0.9,0.3,0,49.2,1.7,0.8,0,2,2.3,12.3,5,52.9,4,2,0
2,0.9,0.1,47.4,1.4,0.6,0.03999999910593033,2.5,0.8,14.2,5.1,52.8,0,0,1
0.4,0.3,0.1,46.5,2.6,1.9,0.0714285746216774,1.4,1.1,12.5,4.6,49.5,4,3,1
0.9,0.6,0,51.9,1.3,0.8,0,1,1,13,4.8,49,0,0,1
0.8,0.4,0.1,88.5,2.4,1.5,0.0714285746216774,1.4,0,10.9,4.1,50.8,3,1,0
0.7,0.3,0,88.6,1.8,0.9,0,0.9,0.7,11.4,3.3,56.5,3,2,0
0.2,0.2,0.1,49,1.9,1.6,0.09090909361839294,1.1,0.8,12.9,3.9,47.5,0,0,0
0.9,0.4,0,88.8,2,1.1,0,0.9,1.3,10.6,3.7,54.4,3,2,0
0.2,0.2,0.1,45.9,2,1.7,0.0833333358168602,1.2,1.6,11.9,3.7,48.5,0,0,0
0.5,0.3,0,61,2.6,1.8,0,1.3,1.4,10.6,3.4,48.2,3,1,1
0.2,0.2,0,24.3,0.3,0.1,0,1,1,10,3,49.9,0,0,0
0.7,0.2,0,57.7,0.8,0.3,0,1.2,2.6,10.7,3.9,48.1,0,0,0
0.2,0.2,0,40.9,0.4,0.1,0,1.3,1.8,11.4,3.9,52.4,0,0,1
0.2,0.2,0,24.1,0.3,0.1,0,0.8,2.1,9.1,2.7,49.6,0,0,0
0.2,0.2,0,24.1,0.3,0.1,0,1,1.8,10.6,3.4,51.2,3,1,0
1.3,0.6,0.1,80.8,1.1,0.5,0.07692307978868484,1.3,1.6,14,4.6,53.9,3,1,1
0.7,0.3,0,35.9,0.9,0.2,0,1.8,2.3,14.5,5.1,52.2,5,1,1
0.1,0,0,14,0.3,0.1,0,1.3,1.2,14.333333333333332,4.333333333333334,43,0,0,0
0.9,0.4,0,42.1,1.2,0.2,0,1.6,0.8,15.8,5.7,53.4,0,0,0
0.2,0,0,16.5,0.3,0.1,0,1.3,3,15.5,5.4,50.2,0,0,0
0.7,0.3,0,37.8,1,0.2,0,1.8,1.4,15.8,5.7,52.3,0,0,0
0.9,0.5,0.2,29.7,1,0.1,0.11764705926179886,1.7,2.1,14.1,5.1,48.6,5,1,1
0,0,0,18,0,0,0,1.3,1.9,12.4,5.5,47.5,0,0,0
0,0,0,18,0,0,0,1.2,1.8,12.7,4.4,49.6,0,0,0
0,0,0,27,0,0,0,1.2,0.7,12.6,5.3,47.6,0,0,0
0,0,0,36,0,0,0,1.1,0.7,12.3,5,47.7,0,0,0
0,0,0,18,0,0,0,1.4,1.1,13.2,5.8,46.3,0,0,0
2.7,0.9,0.6,72.7,0.3,0.1,0.3529411852359772,1.7,1.6,15.5,4.8,53.9,5,2,6
2.8,1.5,0.6,88.5,0.2,0.2,0.2857142984867096,2.1,0.5,12.3,5.1,56.9,5,1,2
1.1,0.2,0.1,37,0,0,0.06666667014360428,1.5,1.3,15.6,5.1,53.2,5,2,4
0.9,0.2,0,38,0,0,0,0.9,1,10.6,3.9,47.1,0,0,1
3.3,1.2,0.6,81.7,0.3,0.1,0.4000000059604645,1.5,1.5,15.7,4.2,55.6,4,1,6
2.6,1.3,0.5,83.1,0.5,0.4,0.29411765933036804,1.7,1.5,13.5,4.6,54.5,4,1,3
2.4,1.1,0.6,82.6,0.5,0.4,0.3333333432674408,1.8,1.9,13,4.5,54.4,5,2,4
0.1,0,0,52.1,0.6,0.4,0,1.2,2.2,9.5,3.5,52.1,0,0,0
0.5,0.1,0,76.3,1.6,1.3,0,1.2,1.5,11.1,3.8,43.4,3,2,0
0.5,0.1,0,59.2,0.9,0.6,0,1.5,1,13.2,4.7,40.4,3,2,0
0.1,0,0,44.1,0.4,0.2,0,1.1,1.8,9.6,3.4,53.8,3,1,0
0.1,0,0,60.2,0.6,0.4,0,1.2,1.8,8.2,3.3,52.8,0,0,0
0.5,0.1,0,79.9,0.9,0.9,0,1.1,1.6,10.6,3.3,46.4,0,0,0
0.3,0,0,54.8,0.6,0.6,0,1.1,0.8,9.7,3.4,45.1,0,0,0
0.3,0.2,0.1,54.1,0.5,0.2,0.07692307978868484,1.3,1.1,8.8,3.6,39.9,0,0,0
0,0,0,37.4,0.7,0.4,0,0.9,1.6,9.5,3.4,41.8,0,0,0
0,0,0,11.4,0.4,0.2,0,0.7,1.7,12.2,3.8,46.4,0,0,0
0,0,0,32.9,0.6,0.4,0,0.9,1.2,9.8,3.1,41.9,0,0,0
0,0,0,10.2,0.5,0.2,0,0.8,1.3,12.4,3.8,46.1,0,0,0
0,0,0,23.9,0.5,0.3,0,1,1.2,10.5,3.6,41.6,0,0,0
0.1,0.1,0.1,14.3,0.2,0.1,0.09090909361839294,1.1,1.8,9.5,3.4,46.9,3,4,2
0.4,0.2,0,53.1,0.6,0.4,0,1,0.8,12.1,4.4,48.6,3,1,0
0.2,0.1,0,45.5,0.6,0.4,0,1.1,1.2,12.1,4.4,50.2,3,1,2
0.1,0.1,0,47.6,0.6,0.4,0,1.2,1.4,12.7,5,49.7,0,0,1
0.1,0.1,0,43.1,0.6,0.4,0,1,2.3,11.9,4.2,47.8,3,1,0
0.1,0,0,49.6,0.5,0.3,0,1.1,1,11.8,4.3,46.5,0,0,1
0.1,0,0,55.2,0.5,0.3,0,1,1.2,12.1,4.7,49.2,0,0,0
0.2,0.2,0.1,33.1,1.5,1,0.1428571492433548,0.7,2.7,9.7,3.7,40.1,0,0,0
0.6,0.3,0.1,39.8,2.1,1.3,0.06666667014360428,1.5,1.3,11.6,4,57.1,3,1,1
0,0,0,25.3,0.9,0.6,0,1.2,1.5,8.5,2.8,55.9,0,0,0
1,0.7,0.1,66,2.2,1.2,0.07692307978868484,1.3,1.2,9,3.7,40.4,4,3,2
0.2,0.1,0,24.8,1.5,0.7,0,1.1,1.1,10.9,4,48,0,0,0
0.1,0,0,30.6,0.9,0.5,0,1.2,1.7,8.6,2.9,55.6,0,0,0
0.3,0.3,0.2,38.7,1.9,1.2,0.2222222238779068,0.9,1.6,9.9,3.1,39.7,0,0,0
0.6,0.5,0.2,56.3,2.8,1.2,0.1818181872367859,1.1,1.7,10.1,3.9,40.6,0,0,0
0.5,0.2,0,32.9,2.3,1.5,0,1.2,1.8,8.2,3.3,52.8,4,3,0
0.3,0.1,0.1,57.8,1.4,0.6,0.06666667014360428,1.5,2.1,8.6,2.7,54.5,5,2,0
0.4,0.1,0.1,68.5,0.9,0.3,0.06666667014360428,1.5,1.1,8.2,2.7,53.5,0,0,1
1,0.6,0.3,75,2.3,1.2,0.1764705926179886,1.7,1.9,10.2,4.3,52.7,4,2,5
0.8,0.3,0,57.7,0.9,0.4,0,0.9,0.9,11.4,3.3,58.6,0,0,0
0.5,0.3,0.1,65.9,0.8,0.6,0.0833333358168602,1.2,2.1,8.7,3.3,56.1,5,2,2
0.7,0.4,0.2,72,0.9,0.6,0.10526315867900848,1.9,0.7,8.3,3.9,51.9,4,1,0
0.5,0.1,0.1,61.8,1.3,0.5,0.06666667014360428,1.5,1.8,9,3,54.4,0,0,0
0.4,0.3,0.1,32.8,0.7,0.6,0.0625,1.6,1,9.7,3.9,52.6,0,0,0
0.3,0,0,90,0.1,0.1,0,0.7,0.5,11.7,3.1,57.6,2,2,1
0.4,0,0,90,0.1,0.1,0,0.9,1.4,12.5,3.7,56.6,2,2,1
1.2,0.3,0.3,88.3,0.3,0.2,0.1666666716337204,1.8,1,13.9,4.6,59.5,2,1,1
0.7,0.2,0,90.5,0.3,0.3,0,1.2,1.6,11.7,4,59.3,2,2,2
0.8,0.4,0.1,83.5,0.3,0.2,0.10000000149011612,1,0.8,14,4.8,58.9,2,2,1
0.6,0.1,0,89.1,0.2,0.2,0,2.5,1.7,15.2,6.5,54.1,2,2,1
0.6,0.1,0,89.8,0.4,0.4,0,1.3,1.5,12.7,4.8,60.3,2,2,1
1,0.2,0.2,88.3,0.3,0.2,0.11764705926179886,1.7,2.25,13.1,4,57.5,2,1,2
0.7,0.1,0,89.1,0.2,0.2,0,2.3,0.8,14.9,5.9,54.2,2,3,0
0.7,0.2,0.1,89.1,0,0,0.043478261679410934,2.3,1.2,15.1,5.8,55.3,2,2,1
0.4,0.3,0.1,25.7,0.6,0.2,0.0416666679084301,2.4,1.6,14.1,6,62.3,0,0,0
0.2,0.2,0,10.6,0.2,0,0,2.5,0.6,14.8,6,62.5,4,3,2
0.4,0.2,0.1,12.5,0.2,0,0.0476190485060215,2.1,1.2,14.2,5.5,65.2,0,0,0
0.6,0.3,0.2,24.4,0.1,0,0.125,1.6,1.2,14.6,6.1,65.2,0,0,0
0.3,0.3,0.1,19.4,0.6,0.2,0.03999999910593033,2.5,1.1,14.5,6.2,62.6,4,2,1
0.1,0,0,60,0.2,0.1,0,1.7,1.1,11.3,4.5,45.9,2,4,1
0.4,0.1,0.1,85.5,1.3,0.6,0.0555555559694767,1.8,0.7,16.7,5,58.3,2,4,0
0.1,0,0,46,0.2,0.1,0,1.4,1.6,12,4.4,48.9,2,4,0
0.2,0,0,48.3,0.2,0.1,0,1.5,1,11.5,4.1,49.9,2,4,0
0.2,0,0,36.2,0.2,0.1,0,1.5,1,13.2,4.6,53.4,0,0,0
0.2,0.1,0,56.5,0.4,0.1,0,1.8,0.8,11.6,4.9,60.1,0,0,0
0.2,0.1,0,67.7,0.4,0.1,0,1.7,1.6,10.5,3.9,56,0,0,0
0,0,0,46.7,0.2,0.1,0,1.5,1.6,11.4,3.9,52.6,2,4,0
0.1,0,0,43.8,0.4,0.2,0,1.6,1,12.6,4.5,58,2,4,0
0,0,0,21.2,0,0,0,1,1.8,8.5,2.8,36.5,0,0,0
0,0,0,15,0,0,0,0.9,1.5,8.7,2.5,39.8,0,0,0
0.2,0,0,80.1,1.6,1.3,0,1.2,1.1,10.2,3.2,42.6,2,1,0
0.1,0,0,53,0.6,0.4,0,0.9,1,9.8,3,40.3,2,1,0
0.2,0,0,84.5,1.3,1,0,0.7,1.6,9.8,2.6,41.9,0,0,0
0,0,0,35,0.2,0.1,0,1,1.2,8.3,2.2,42,3,4,0
0,0,0,59.9,0.4,0.1,0,1,1.7,9.9,3,47,2,4,0
0.1,0,0,62.4,0.9,0.7,0,1.1,0.9,11,3.2,39.8,2,1,1
0.1,0,0,41.3,0.2,0.1,0,0.9,1.4,9,2.4,43.4,3,4,0
0.3,0.2,0.1,82.9,3.7,2.2,0.03448275849223137,2.9,1.8,15.2,7.5,52.7,2,4,0
0.5,0.2,0.1,84.6,4.1,2,0.04545454680919647,2.2,1.2,10.6,4.9,51.3,2,3,0
0.4,0.2,0,67.5,2.5,1.7,0,2.8,1.5,12.7,4.2,51.9,2,3,0
0.5,0.1,0,87,3.9,2.2,0,2,1.3,11.5,5,52.4,2,3,1
0.3,0.2,0.1,83.9,4.2,2.1,0.05000000074505806,2,2.2,11.9,5.3,53.7,2,3,0
0.5,0.1,0,87.4,3.3,2,0,2.3,2.3,12.3,5,52.9,2,3,0
