1.1,89.7,0,0,4.1,48.9,3,1,0
1.1,89.7,0,0,3.9,52.3,3,1,0
1.1,90,0,0,4,52,3,1,0
0.9,33.7,0.2,0.1,1.1,48.9,5,1,0
0.8,26.3,0.1,0.1,1.1,62.3,5,1,2
1,25,0.1,0.1,1,34.5,0,0,0
1,26.2,0.1,0.1,0.7,35.3,0,0,0
0.8,24.2,0.1,0,0.6,64.5,0,0,2
1.1,23.6,0,0.1,0.5,46.6,0,0,2
1.2,25.2,0,0.1,0.5,63.3,0,0,0
1.2,26.2,0,0.1,0.5,51,0,0,0
0.9,23.1,0.1,0.1,0.5,43.3,5,1,3
0.8,19.6,0.1,0,0.4,53.3,5,1,2
0,74.3,0,0,0,46.8,1,1,0
0,74.3,0,0,0,48.4,1,1,0
0,81,0,0,0,55.3,1,1,0
2.4,59.3,0,0.1,0.7,49.3,4,1,1
2.5,58.7,0,0.1,0.8,45.1,4,1,4
2.6,55.4,0,0,0.7,38.7,4,1,2
3.1,59.9,0.1,0,0.7,53.3,0,0,0
3.1,59.9,0.1,0,0.6,50.1,4,1,3
0,16.3,0,0.1,0,34.1,0,0,0
0,11.2,0,0.1,0,57.6,4,1,0
0,13,0,0.1,0,56.6,0,0,0
0,17.8,0,0.1,0.1,56,0,0,0
0,18.8,0,0.1,0.2,66.1,0,0,0
0.9,43.4,0.1,0.1,0.6,57.8,4,1,2
0.7,44.6,0.1,0.1,0.6,43.7,0,0,2
0.8,39.7,0,0.1,0.5,51.9,4,1,2
1.1,35.6,0,0.1,0.6,48.2,4,1,0
1.2,35.4,0,0.1,0.5,49.5,0,0,0
0.2,48.5,0.1,0,0.2,48.2,0,0,0
0.3,57.5,0.1,0,0.2,44.2,0,0,0
0.3,51.4,0.1,0,0.2,54,4,3,0
0.3,50.3,0.1,0,0.2,48.5,0,0,0
0.3,56,0.1,0,0.2,52.2,0,0,1
0.4,19,0,0,0.1,50.6,0,0,0
0.4,22.3,0,0,0.4,51.4,0,0,1
0.4,23.9,0,0,0.4,55.6,0,0,0
0.4,21,0,0,0.4,41.8,0,0,0
0.5,21.7,0,0,0.4,50.9,0,0,0
0.1,27.2,0,0,0,49.3,0,0,0
0.2,29.2,0.1,0.1,0,45.1,0,0,0
0.2,30.2,0.1,0.1,0,38.7,0,0,0
0.3,36.2,0.1,0.1,0,53.3,0,0,1
0.3,40.6,0.1,0.1,0,50.1,0,0,0
0.1,19.6,0,0,0.6,56.8,0,0,0
0.1,21,0,0,0.6,46.8,0,0,0
0.1,17.7,0,0,0.5,39.9,4,2,0
0.3,20.2,0,0,0.7,47.5,3,4,0
0.2,19.4,0,0,0.6,57.9,0,0,1
0.4,59.4,0,0.2,1,56.5,3,2,0
0.3,56,0,0.2,0.7,54.7,3,3,2
0.6,62.1,0,0.2,0.6,55.1,0,0,0
0.6,53.1,0,0.2,0.3,41.7,3,1,0
0.6,45.5,0,0.2,0.2,58.6,3,1,0
2.1,69.2,0,0,2.3,53.1,5,2,6
1.7,66.2,0,0,2,50.7,4,2,6
1.6,60.4,0,0,2,53.6,3,1,1
1.7,60,0,0,2.3,41.9,0,0,0
1.9,68.1,0,0,2.3,47.8,0,0,0
0.2,32.1,0.1,0,0.6,45,5,2,1
0,30.4,0.1,0,0.6,42.2,0,0,2
0,26.9,0.1,0,0.5,45.3,0,0,0
0,23.8,0.1,0,0.5,44,0,0,0
0,24.5,0.1,0,0.7,45.9,0,0,0
0.1,67.3,0,0.1,0.6,47.4,3,3,1
0.1,67.3,0,0.1,0.8,45.1,2,1,0
0.3,66.2,0,0.1,0.6,45.5,2,1,0
0.3,75.2,0,0.1,0.8,43.2,0,0,0
0.3,76.7,0,0.1,1.2,49.1,0,0,0
1.4,33,0.4,0.1,0.3,42.8,4,2,0
1.2,24,0.4,0.1,0.3,48.4,4,2,2
1.2,28.7,0.3,0.1,0.2,59.1,0,0,0
0.9,28.7,0.3,0.1,0.2,43,0,0,3
1.3,37.4,0.4,0.1,0.4,46.1,0,0,0
0.2,32.8,0,0,0.8,57.9,0,0,0
0.3,41.8,0,0,0.9,45.8,0,0,0
0.3,39.8,0,0,0.9,47.5,0,0,0
0.4,41.7,0,0,1,48,2,4,0
0.5,49.9,0,0,1.6,49.2,0,0,0
0,11.1,0,0,0.3,45.1,3,2,0
0,11.1,0,0,0.3,47.9,0,0,0
3.4,82.6,0.1,0.2,1.5,57.8,2,3,3
3.5,83,0.3,0.2,1.6,43.7,2,3,2
3.4,82.9,0.3,0.2,1.6,51.9,2,3,2
3.3,78.5,0.3,0.2,1.7,48.2,2,2,3
3.5,76.5,0.3,0.1,1.6,49.5,2,2,2
1.8,81.6,0.1,0,0.9,50.1,3,1,3
2.2,81,0.1,0,0.9,44.2,3,1,2
2.4,80.3,0.1,0,1.1,53.6,4,2,1
2.3,80.2,0.1,0,1.3,43.1,3,1,2
2.4,79.2,0.1,0,1.1,51.9,3,2,0
0.3,90,0,0,2.8,45.8,3,4,1
0.1,90,0,0,2.5,41.3,3,4,2
0.1,90,0,0,2.4,46.5,2,1,0
0.1,90,0,0.1,2.6,49.6,2,2,0
0.1,90,0,0.1,2.6,47,3,4,0
0.2,90,0.1,0,2.1,49.7,2,3,0
0.2,90,0.1,0,2.1,42.4,2,3,0
0.2,90,0.1,0,2.2,52.6,2,1,0
0.2,90,0.1,0,1.9,42.1,2,3,0
0.2,90,0.1,0,2.1,51.3,2,3,0
1.9,49.1,0.1,0,1,45.4,0,0,1
1.8,49.1,0,0,0.9,48.6,2,2,4
1.7,50.2,0,0,1.5,49.6,3,4,2
2,51.8,0,0,1.5,47.4,3,4,0
1.9,50.2,0,0,1.5,57.9,0,0,1
0.6,22.9,0.1,0,0.9,66.9,0,0,0
1.1,29.3,0.1,0,0.9,48.7,0,0,1
1,34.3,0.1,0,0.8,44.8,0,0,2
1.5,41.5,0.1,0,1,53.7,0,0,1
1.5,41.4,0,0,0.8,46.8,0,0,2
0.2,49.5,0,0,2.1,50.6,0,0,0
0.2,51.2,0,0,2.2,51.4,0,0,0
0.2,46.7,0,0,2.2,55.6,0,0,0
0.3,55.7,0,0,2.4,41.8,0,0,0
0.5,64.7,0,0,2.7,50.9,0,0,0
0.4,57.3,0.1,0,0.4,44.5,4,1,0
0.3,58,0.1,0,0.4,56.8,0,0,1
0.3,67,0.1,0,0.4,56.9,0,0,0
0.2,61.2,0.1,0,0.2,54.5,4,1,1
0.2,53.1,0.1,0,0.2,46.2,5,2,0
0.1,79.7,0,0.1,1,46.7,2,1,0
0.2,79.7,0,0.1,0.9,54.1,2,2,0
0.2,79.7,0,0.1,1.2,56.4,2,1,0
0.2,83.7,0,0.1,1.5,58.8,0,0,0
0.2,74.7,0,0.1,1.4,48.7,2,1,0
1.1,76.9,0,0,2.2,53.5,2,3,0
0.9,73.8,0,0,2,53.6,2,3,2
0.9,74.4,0,0,2,47.8,2,3,0
1.5,74.4,0,0,1.7,55.6,2,3,0
1.3,68.9,0,0,1.7,47.6,2,3,2
0.3,63.5,0,0,1.3,46.7,0,0,0
0.2,63.5,0,0,0.8,54.1,2,4,1
0.2,54.7,0,0,0.7,56.4,2,2,0
0.2,54.2,0,0,0.9,58.8,2,1,0
0.2,45.2,0,0,0.8,48.7,2,3,0
1.8,90,0,0,0.9,38.4,2,2,1
2.1,90,0,0,1.1,57,2,1,0
2.1,90,0,0,1.5,54.1,2,2,1
2,90,0,0,1.7,55.9,2,1,2
1.5,90,0,0,1.8,39.9,2,2,7
0.3,18.5,0,0,0.3,45.8,0,0,0
0.3,18.5,0,0,0.3,46.5,0,0,0
0.5,22.4,0,0,0.5,57,0,0,0
0.5,22.3,0,0,0.5,49.2,0,0,0
0.5,17.4,0,0,0.6,46.5,4,1,1
0,11,0,0,0.1,50.1,0,0,0
0,18,0,0,0.3,43.7,0,0,0
0,22.5,0,0,0.3,52.3,0,0,0
0.2,29,0,0,0.4,50.8,0,0,0
0.2,38,0,0,0.8,44.5,0,0,0
0.1,22.1,0,0,0.7,43.5,0,0,0
0.1,22.1,0,0,0.7,40.1,0,0,0
0.1,18.9,0,0,0.6,57.7,0,0,0
0.1,20,0,0,0.7,53.8,0,0,0
0.1,11.4,0,0,0.5,57.3,4,3,0
2.1,64.9,0.8,0.2,0.5,48.1,4,1,3
1.7,62.4,0.7,0.1,0.4,49.1,4,1,5
1.8,61.7,0.6,0,0.2,43.6,4,2,1
1.9,63.3,0.6,0,0.2,52.7,0,0,0
2,65.3,0.6,0,0.1,48.5,4,1,4
1.1,30.3,0,0,0.6,54,0,0,0
1.1,33,0,0,0.8,50.1,0,0,0
1.1,33.1,0,0,0.8,44.2,0,0,0
1.1,25.8,0,0,0.6,53.6,3,1,2
1,23.2,0,0,0.4,43.1,0,0,1
1.4,69.3,0.1,0.2,0.9,56.2,4,2,2
1.7,72.6,0.1,0.2,0.9,62.6,3,1,3
1.8,72,0.1,0.2,1,58.1,4,3,3
1.8,72,0,0.2,1.5,35.5,3,1,3
2,72.2,0,0.2,1.4,58.5,4,3,0
0,29.5,0,0,0.3,57.8,0,0,0
0,32,0,0,0.3,50.9,0,0,0
0,33,0,0,0.4,55.1,0,0,0
0,33,0,0,0.4,51.9,0,0,0
0,29.9,0,0,0.4,64.9,0,0,0
0.3,11.7,0.1,0,0.1,44.4,0,0,0
0.3,11.6,0.1,0,0.1,45,0,0,0
0.3,11.5,0.1,0,0.1,51,0,0,0
0.5,57,0,0.2,1,51.3,0,0,0
0.5,52.5,0,0.2,0.9,43.7,0,0,0
0.4,53.2,0,0.2,0.8,43.1,2,4,2
0.3,44.2,0,0.2,0.7,46.5,2,4,1
0.3,43.2,0,0.2,0.7,46.3,2,3,0
0.3,80,0,0,0.7,58.1,2,3,1
0.2,80,0,0,1,56.9,2,4,1
0.1,80,0,0,1.1,42,2,4,1
0.1,80,0,0,1.1,42.6,2,4,0
0.1,89,0,0,1.2,52.6,0,0,0
0.1,17.3,0,0,0.2,61.7,0,0,0
0,11.4,0,0,0.2,34.6,3,2,1
0.4,25,0.1,0.1,0.2,62.2,4,1,0
0.4,23.5,0.1,0.1,0.2,54.1,0,0,0
0.1,18.3,0,0.1,0.3,47.7,4,2,3
0.1,16.5,0,0.1,0.3,55.6,0,0,0
0.1,15.5,0,0.1,0.3,64.3,0,0,0
0,11.9,0,0,0.2,50.5,2,3,0
1.6,84.2,0,0,3,57.8,3,2,3
1.6,77.5,0,0,2.9,61.5,3,2,0
1.2,77.5,0,0,3,43.3,3,3,4
0.9,76.6,0,0,3,49.7,3,2,4
0.9,78.8,0,0,3,44,3,2,0
1.8,68.1,0,0,2.9,48.4,3,2,3
1.8,70.1,0,0,2.7,48.3,0,0,2
2,66.4,0,0,2.4,47.6,3,3,0
1.7,60.3,0.1,0,2,47.8,3,3,3
1.7,60,0.1,0,2.1,46.7,3,3,3
0.5,63.8,0.1,0,2,40.8,3,3,1
0.5,63.1,0.1,0,1.9,53,3,3,0
0.5,61,0.1,0,2.1,45.5,3,3,0
0.2,56.5,0,0,1.8,56.2,3,2,3
0.1,51.4,0,0,1.4,46.8,3,3,1
0.4,45,0,0,0.5,48.9,2,3,1
0.3,36,0,0,0.3,64.9,2,3,1
0.3,31.5,0,0,0.2,40.1,2,3,0
0.2,31.5,0,0,0.2,52.3,2,3,1
0.2,31.5,0,0,0.4,40.5,2,3,0
0.1,81,0,0,0.9,60.8,2,2,1
0.1,81,0,0,0.7,49.2,2,3,0
0.1,72,0,0,0.6,52.5,2,4,0
0,63,0,0,0.6,51.4,2,4,1
0,63,0,0,0.8,41.1,2,4,0
0.9,50.1,0,0.1,1.4,53,0,0,0
0.8,53.5,0,0.1,1.9,45.5,0,0,1
1.2,60.6,0,0.1,2,56.2,0,0,0
1.2,57.8,0,0.1,2,57.8,3,2,1
1.4,57.7,0,0.1,2.1,36.5,0,0,0
1,76.9,0.1,0.2,0.9,48.9,3,2,0
1,76.9,0.1,0.2,0.7,64.9,3,3,1
1.2,81.3,0.1,0.2,0.9,40.1,3,3,0
1.4,80.7,0.2,0.2,0.9,52.3,3,2,0
1.2,79,0.2,0.2,0.9,40.5,3,3,2
0.8,80.6,0,0.1,1.8,57.8,0,0,0
0.8,80.6,0,0.1,1.8,61.5,2,2,0
0.6,72.6,0,0,1.7,43.3,2,2,2
0.5,68.5,0,0,1.3,49.7,2,1,1
0.4,69.5,0.1,0,1.5,44,2,1,1
0.2,30.2,0,0.1,0.4,49.9,0,0,0
0.5,32.8,0.1,0.1,0.3,45.8,4,2,0
0.5,37.3,0.1,0.1,0.4,44,0,0,0
0.5,43,0.2,0.1,0.4,53.6,0,0,0
0.5,35.1,0.2,0.1,0.3,38.8,5,1,0
0.1,48.4,0,0,0.7,48.9,3,1,0
0.1,50.5,0,0,1.2,64.9,3,2,0
0.2,48.6,0,0,1.2,40.1,3,2,0
0.2,39.6,0,0,1.1,52.3,3,1,0
0.2,36.6,0,0,1.5,40.5,3,2,0
0.9,85.1,0,0.3,2.6,39.1,3,1,5
0.7,79.9,0,0.3,2.1,48.7,3,1,2
0.9,74.6,0,0.2,2.1,40.8,4,2,0
0.8,68.7,0,0.1,2.1,54,4,2,1
0.5,65.1,0,0.1,2,54.8,4,2,3
0,63,0,0,0,44.6,1,1,0
0,54,0,0,0,41.3,1,1,0
0,45,0,0,0,46.1,1,1,0
0,36,0,0,0,47,1,1,0
0,27,0,0,0,58.1,1,1,0
0.8,20.8,0,0,0.2,41,0,0,0
0.8,19.9,0,0,0.2,48.8,0,0,0
0.7,17,0,0,0.2,67.3,0,0,1
0.4,10.3,0,0,0.2,54.7,3,4,3
0.4,11.9,0,0,0.1,46,0,0,0
0.7,14.2,0,0,0.2,50.8,0,0,0
1,20.6,0,0,0.2,49.6,0,0,0
1,20.6,0,0,0.2,41.6,0,0,0
1.2,26.8,0,0,0.2,51.6,0,0,0
0.2,48.4,0,0.1,0.9,36.8,3,5,2
0,52.9,0,0,1.1,41.2,0,0,2
0.1,54.7,0,0,1.1,52.9,3,5,0
0.1,63.7,0,0,1.4,52.6,0,0,0
0.1,67.5,0,0,1.5,49.4,0,0,0
0,72,0,0,0,42.5,0,0,0
0,63,0,0,0,63,1,1,0
0,54,0,0,0,52.5,1,1,0
0,45,0,0,0,40.5,1,1,0
0,36,0,0,0,49.6,1,1,0
2.8,83,0.5,0.1,2.1,47.5,3,3,0
2.7,82.9,0.6,0.1,1.9,52.5,3,3,3
3,85.1,0.8,0.1,1.5,57.2,3,3,0
2.3,85.6,0.8,0.1,1.6,48.3,3,3,7
2.1,84.3,0.7,0.1,1.7,48.3,3,3,4
0.3,63.7,0.2,0,0.6,51.3,2,4,0
0.3,62.4,0.2,0,0.6,43.7,0,0,0
0.4,68.7,0.2,0,0.9,56.5,0,0,0
0.4,68.7,0.1,0,0.9,43.1,2,2,0
0.4,66.1,0.1,0,1,46.5,2,3,0
0.2,17.5,0,0,0.4,59.3,0,0,0
0.1,22,0,0,0.5,48.8,0,0,1
0.1,30.8,0,0,0.7,43.6,0,0,0
0.1,31.6,0,0,0.7,48.8,0,0,0
0,22.6,0,0,0.7,43.8,2,4,1
0.6,82,0.1,0,2.2,43,3,5,0
0.5,83.1,0.1,0,2.3,52.6,3,3,1
0.5,83.1,0,0,2.3,40.3,3,5,1
0.3,80.3,0,0,2,50.5,3,5,2
0.3,75.8,0,0,1.7,42.6,3,5,0
0.8,45.2,0.3,0.2,0.5,46.7,0,0,1
0.7,37.3,0.2,0.2,0.5,54.1,5,1,1
0.7,46.3,0.2,0.2,0.5,56.4,0,0,0
0.7,48.3,0.2,0.2,0.5,58.8,0,0,0
1,55.7,0.3,0.2,0.4,48.7,0,0,0
1.4,52.3,0,0,1.4,46.5,0,0,1
1.6,59.6,0,0,1.4,46.7,0,0,0
1.6,63.7,0,0,1.5,46.6,0,0,0
1.6,65.6,0,0,1.6,46,0,0,0
1.5,64.5,0,0,1.6,52.2,0,0,1
0.4,42.9,0,0,1.1,67.5,0,0,1
0.5,44.1,0,0,1.3,47.7,0,0,0
0.5,44.1,0,0,1.3,54.5,0,0,0
0.5,44.1,0,0,1.3,39.1,0,0,0
0.5,43.2,0,0,1.3,44,0,0,0
0.1,77.6,0,0,1.3,52.6,2,3,1
0.1,78.8,0,0,1.4,55.2,2,2,0
0.1,78.8,0,0.1,1.2,47.6,2,2,0
0.1,78.8,0,0.1,1.1,47.3,2,2,0
0.1,78.8,0,0.1,1.1,49.7,2,3,0
0.7,18.5,0,0,0.1,56.4,0,0,0
0.7,18.2,0,0,0.1,55.6,0,0,1
0.6,17.3,0,0.1,0.1,52.9,5,1,1
0.6,16.1,0.1,0.1,0.1,54.8,0,0,0
0.6,15.3,0.1,0.1,0.1,51.4,0,0,0
0.1,16.5,0,0,0.4,64.9,0,0,0
0.1,20.9,0.1,0,0.5,40.1,0,0,0
0.1,29.9,0.1,0,0.7,52.3,0,0,0
0.2,34.4,0.2,0,0.8,40.5,0,0,0
0.5,82.1,0.1,0,2.7,34.1,3,3,1
0.6,82.6,0.1,0,2.5,57.6,3,2,1
0.6,82.6,0.1,0,2.2,56.6,3,2,1
0.6,73.7,0.1,0,2,56,3,2,0
0.7,71.6,0.1,0,2,66.1,3,2,0
0.3,45.2,0,0,1,54.1,0,0,0
0.4,54.2,0,0,1.1,47.7,0,0,0
0.5,63.2,0,0,1.2,41.4,0,0,0
0.7,63.2,0,0,1.1,49.7,2,3,0
0.9,64.4,0,0,1,57.5,2,5,0
0.9,60.3,0,0.1,1.5,49.4,2,4,1
0.8,60.3,0,0.1,1.6,40.5,2,4,1
0.8,59.9,0,0.1,1.7,57.9,2,4,1
0.5,59.9,0,0,2,56.1,2,4,4
0.4,57.9,0.1,0.1,1.6,45.7,2,4,1
0.4,27.6,0.1,0,0.2,53.1,0,0,0
0.4,28.4,0.1,0,0.2,47.5,0,0,0
0.4,28.5,0,0,0,57.7,5,1,0
0.5,33.8,0,0,0,48.4,0,0,0
0.5,33.9,0,0,0,44.7,0,0,0
0.1,11.7,0.1,0.1,0.3,50.1,0,0,0
0.1,16.8,0.1,0.1,0.6,60.3,0,0,0
0.2,23.1,0.1,0.1,0.6,41.1,0,0,0
0.4,12.4,0,0,0.1,42.6,0,0,0
0.5,59.5,0.1,0,1.2,56.4,2,2,0
0.6,58.3,0.1,0,1.2,45.7,2,2,0
0.7,58.3,0.1,0,1.3,55.4,2,2,0
0.7,58.3,0.1,0,1.5,50.8,2,2,0
0.6,64.9,0.1,0,1.4,47.9,0,0,1
1.4,85.6,0,0.1,1.5,44.9,3,3,2
1.2,83.1,0,0.1,1.2,43.4,2,1,3
1.1,82.7,0,0.1,1.2,48.3,2,1,1
1.2,85.2,0,0.1,1.2,58.1,2,1,1
1.2,81.2,0,0.1,1.3,54.3,2,2,3
0.2,90,0,0,1.1,61.7,2,4,0
0.2,83.3,0,0,1.1,34.6,2,4,0
0.2,74.3,0,0,1,52,2,4,0
0.1,65.3,0,0,1,56,2,4,1
0.1,58.1,0,0,0.8,53.5,2,4,0
0.1,19.7,0,0,0.3,48.9,0,0,0
0.1,19.7,0,0,0.3,64.9,0,0,0
0.1,19.7,0,0,0.3,52.3,0,0,0
0.1,19.7,0,0,0.3,40.5,0,0,0
0,18.3,0,0,0.4,46.1,2,4,1
0.9,18.4,0,0.1,0.1,57.7,4,2,0
0.8,13.9,0,0.1,0.1,48.3,0,0,1
0.7,11.6,0,0.1,0.1,47,0,0,1
0.4,12.9,0,0.1,0,42.6,0,0,3
0.2,13.7,0,0.1,0,47.7,0,0,2
0.6,73.4,0,0.1,2,53.1,2,1,0
0.5,66.5,0,0.1,1.7,50.7,2,2,1
0.4,59.9,0,0.1,1.3,53.6,2,1,1
0.8,59.9,0,0.1,1.6,41.9,2,1,1
0.8,59.9,0,0.1,1.5,47.8,2,1,0
0.2,61.4,0,0.1,1.4,52.2,3,4,0
0.1,52.4,0,0.1,0.8,52.2,3,4,1
0.1,46.2,0,0.1,0.5,42.9,3,4,0
0.1,39,0,0,0.4,45.4,3,4,0
0,30,0,0,0.3,43,3,4,1
1.5,56.8,0.2,0.2,0.8,57.8,3,2,3
1.5,47.8,0.2,0.2,0.7,43.7,3,1,0
1.4,45.2,0.1,0.2,0.7,51.9,0,0,1
1.3,37.6,0.1,0.2,0.6,48.2,3,1,1
1.2,34.5,0,0.2,0.4,49.5,0,0,1
0.1,87.3,0,0.1,2.8,53.1,3,4,2
0.1,87.3,0,0.1,3.1,50.7,3,4,0
0.1,84.9,0,0.1,2.7,53.6,3,5,0
0.1,84.6,0,0.1,2.7,41.9,3,5,0
0.1,83.8,0,0.1,2.3,47.8,3,5,0
0.5,56,0,0,1,53,3,2,0
0.6,52.9,0,0,1.3,55.2,4,2,0
0.4,48.9,0,0,1.2,49.7,4,3,2
0.5,57.4,0,0,1.4,49,0,0,0
0.5,63.8,0,0,1.4,56.1,0,0,0
0.2,90,0,0,1.2,56.3,2,3,0
0.2,90,0,0,1,54.7,2,2,0
0.3,90,0,0,1,39.1,2,2,0
0.5,90,0.1,0,0.8,50,2,2,0
0.6,90,0.1,0,0.9,38.2,2,3,0
0.4,19.5,0,0,0.6,70,4,3,1
0.8,10.4,0,0,0.4,57.2,0,0,0
0.9,12,0,0,0.5,48.3,0,0,0
0.9,11.9,0,0,0.5,48.3,0,0,0
0.9,11.9,0,0,0.5,58.3,0,0,0
2.6,83.8,0.5,0,2.2,54.3,4,2,3
2.3,82.7,0.4,0,1.8,56.3,3,2,4
2.4,82.7,0.3,0.1,1.7,49.5,4,4,3
2.3,82.7,0.2,0.1,1.8,42.2,3,3,4
2.7,86.3,0.2,0.1,1.8,43.2,0,0,0
0.5,41.8,0.1,0,0.4,44.2,4,1,0
0.5,42.4,0,0,0.3,58.9,5,2,1
0.5,43.1,0,0,0.3,54.7,5,1,0
0.6,43.9,0,0,0.3,56.1,0,0,0
0.7,44.9,0.1,0,0.3,39.9,0,0,0
0.4,68.8,0,0.1,1.2,39.4,0,0,0
0.4,68.5,0,0.1,1.6,38.8,2,2,1
0.4,65.5,0,0,1.3,48,2,2,1
0.4,68.5,0,0,1.4,0,2,1,0
0.4,68.5,0,0,1.4,58.666666666666664,2,3,0
0.3,35.7,0,0,1,54.1,0,0,0
0.4,44.7,0,0,1.2,44.7,0,0,0
0.7,53.7,0,0,1.5,42.5,0,0,0
1.2,62.7,0,0,1.6,52.8,0,0,0
1.3,71.7,0,0,1.9,67.9,0,0,0
0.6,89,0,0.1,4.7,46,2,1,0
0.7,89,0,0.1,5.4,48.5,3,2,1
0.7,89,0,0.1,5,45.1,3,3,1
0.8,89,0,0.1,5,51,3,3,0
1,89,0,0.1,4.7,45.5,2,1,0
0.4,55.9,0.2,0.1,0.5,46.8,0,0,0
0.5,62.7,0.2,0.1,0.5,43.7,0,0,0
0.5,67.6,0.2,0,0.5,54,0,0,0
0.5,66.9,0.2,0,0.4,54.3,4,1,0
0.7,66.7,0.2,0,0.4,56.8,0,0,0
0,90,0.1,0.1,2.7,57.8,3,3,0
