0,0.1,0,0,28.8,1.5,51.5,13.5,5.7,2,0,0,0
0,0,0,0,17.8,1.4,52.1,11.3,3.5,0.5,0,0,0
0,0.1,0,0,90,2.2,52.1,13.9,5.3,1.5,2,2,0
0,0.2,0,0,90,1.4,48.6,11.9,3.5,1.3,2,2,0
0,0.1,0,0,90,1.8,53.1,9,3.2,1.1,2,2,0
0,0.5,0,0,89.7,1.8,54.4,10.4,3.9,1.7,2,4,0
0,0.4,0,0,83.8,1.2,51.5,14,5,2.1,2,2,0
0,1.3,0,0,88.6,1.7,54.9,14.6,4.9,2,2,4,0
0,0.9,0,0,75,1.1,55.3,8.9,3.2,0.8,2,4,0
0,0.8,0,0,72,1.4,56.2,11,3.5,1.4,0,0,0
0,1.1,0,0,89.3,1.7,51.2,14.7,5,1.6,2,4,0
0,0.7,0,0,75,1,55.5,10.7,3.8,1.1,2,3,0
0,0.1,0,0,75.6,0.7,57,11.5,4.9,1.7,2,3,0
0,0.1,0,0,71.1,0.8,57.4,11.7,3.1,0.8,2,2,0
0,0.2,0,0,88.3,1.5,58,10.5,3.1,0.7,2,4,0
0,0.3,0,0,77.8,1.3,59.2,14.6,4.6,1.6,2,4,0
0,0.3,0,0,78.3,1.3,58.1,12.7,3.8,0.8,2,3,0
0,0,0,0,76.1,1,59.9,11.1,4,1.4,3,1,0
0,0.1,0,0,73.4,0.9,57.4,11.7,4.3,1.8,2,3,0
0,0.2,0,0,82.5,0.9,61.1,9.4,3.9,1.9,0,0,0
0,0,0,0,77.1,1.7,52.6,10.9,2.9,0.6,4,1,0
0,0.2,0,0,55.1,1.7,46.2,10.8,4.2,1.2,0,0,0
0,0.1,0,0,87,1.1,53.8,10.4,3.1,0.5,4,1,0
0,0,0,0,42.5,2.3,45.5,16.4,5.2,1.4,5,1,0
0,0,0,0,88.1,1.3,54.3,11.7,4.3,1,4,1,0
0,0,0,0,68.5,1.9,51,12.7,4,0.7,4,1,0
0,0,0,0,78,1.6,53.9,12.5,4.1,1,5,2,0
0,0,0,0,71.2,1.5,49.9,15.6,4.6,0.6,4,1,0
0,0,0,0,83.6,0.9,54,14.2,4.8,1.4,4,1,0
0,0,0,0,29.9,0.9,54,11,3.4,1.3,0,0,0
0,0,0,0,71.7,0.9,59.8,9,3.7,1.2,4,2,0
0,0.1,0,0,63.3,1.3,57.7,9.2,3.3,1.7,4,2,0
0,0.2,0,0,49.8,1.4,52.5,11.6,4.1,1.5,4,2,0
0,0,0,0,68.9,1.2,62.4,18.7,7.4,2.9,0,0,0
0,0.1,0,0,72.5,0.8,59,17.2,7.3,3.1,4,3,0
0,0.2,0,0,61.4,1.5,45.1,11.9,4.9,1.2,3,1,0
0,0,0,0,69.5,1,59.7,11.3,3.7,1.3,4,2,0
0,0.1,0,0,33.7,1.6,38.4,15.2,4.7,2,5,1,0
0,0,0,0,26.3,1.5,40.8,12.6,4.1,1.6,5,1,0
0,0,0,0,25,1.5,41,8.8,3.1,1.5,0,0,0
0,0,0,0,26.2,1.6,41.5,8.9,3.1,1.5,0,0,0
0,0,0,0,24.2,1.6,43.7,14,4.5,1.4,0,0,0
0,0,0,0,25.4,1.6,47.7,16.9,6.2,2.1,0,0,0
0,0,0,0,15.1,1.8,50.2,12.7,5.3,2.4,0,0,0
0,0,0,0,34.6,1.1,55.4,11.5,4,1.3,0,0,0
0,0,0,0,13.8,2,49.3,15,5.7,1.7,0,0,0
0,0,0,0,14.6,1.1,55.1,6.6,1.8,0.9,0,0,0
0,0,0,0,30.2,1.5,52.9,11.9,3.9,1.3,0,0,0
0,0,0,0,74.3,1.7,43.2,13.8,5.5,1.9,1,1,3
0,0,0,0,74.3,1.7,42.6,13,4.8,1.6,1,1,5
0,0,0,0,81,1.7,43.8,13.1,4.8,1.5,1,1,2
0,0,0,0,15,1.9,39.4,11.2,4.1,1.2,0,0,0
0,0,0,0,23.8,1.7,41.4,12.7,3.7,1,0,0,0
0,0,0,0,31.8,1.3,40.6,11.8,4.8,2,0,0,0
0,0,0,0,17,1.8,40.8,16.7,6.5,2.9,0,0,0
0,0,0,0,54.2,1.3,54.1,21.3,9.5,2.6,0,0,0
0,0,0,0,61.6,1.1,55.2,11,3.6,1.5,0,0,0
0,0,0,0,69.4,1.3,58.7,19.6,6.5,3.4,0,0,0
0,0,0,0,56.7,1,56.1,14.9,4.9,1.6,5,1,0
0,0,0,0,71.2,1.1,50.6,22.2,8.7,2.5,5,1,0
0,0,0,0,70.4,1.8,57.9,10.7,3.2,1,5,1,0
0,0,0,0,18.3,1.4,52.5,11.6,4.1,1.5,0,0,0
0,0,0,0,15.1,1.3,53.2,11.5,5,2,5,1,0
0,0,0,0,19.5,1.6,52.8,19.2,8.1,2.7,0,0,0
0,0,0,0,11.9,1.9,58.7,10.666666666666668,2.5,0.6666666666666667,0,0,0
0,0,0,0,11.9,1.7,53.8,11.8,4.4,1.8,0,0,0
0,0,0,0,69.1,2.6,44.8,16.3,5.9,1.9,3,2,0
0,0,0,0,57.4,2,46,12.1,4.2,1.3,4,1,0
0,0.1,0,0,70.6,3.1,43.9,12.6,5,1.8,3,3,0
0,0,0,0,59.4,1.7,46,10.9,3.7,1.8,4,2,0
0,0,0,0,88.6,2.1,56.5,11.7,5.2,2.3,3,2,0
0,0.1,0,0,59.9,1.1,50.7,10.8,4.3,1.5,4,3,0
0,0.1,0,0,82.5,1.4,52.1,12.5,4.9,1.4,3,1,0
0,0.1,0,0,76.1,3.1,43.6,10.5,3.5,1.1,0,0,0
0,0.1,0,0,49.8,1.7,52.7,11.3,3.2,0.9,4,3,0
0,0.1,0,0,57.9,1.3,52.5,11.8,3.8,1.4,4,3,0
0,0,0,0,45.9,0.8,54.3,10.2,3.1,1.2,0,0,0
0,0,0,0,46.7,1.6,51.1,11.7,3.1,0.8,5,1,0
0,0.2,0,0,62.7,1.8,53.7,13.8,5.2,1.4,0,0,0
0,0.1,0,0,54.4,1.6,50.7,10.6,3.6,0.9,4,3,0
0,0.2,0,0,58.2,1.7,54.4,12.2,4.6,1.4,4,4,0
0,0.1,0,0,28.1,1.6,52.9,8.5,2.3,1.2,0,0,0
0,0.1,0,0,26.8,0.9,50.2,13,4.5,1.4,0,0,0
0,0.1,0,0,24.3,0.8,49.9,12.5,4.8,1.5,0,0,0
0,0.1,0,0,78,1.4,48.3,16.5,5.6,1.8,0,0,0
0,0.1,0,0,24.1,0.7,49.6,9.8,2.9,0.6,0,0,0
0,0.1,0,0,70,1.3,47.6,10.7,4.9,2.4,0,0,0
0,0.1,0,0,32,1.4,53.1,17.5,6.3,1.8,0,0,0
0,0.1,0,0,45.9,1.3,48.7,14.1,4.8,1.5,0,0,0
0,0,0,0,30.9,1.5,45.5,6.7,1.5,0.3,0,0,0
0,0,0,0,14,2.25,44,14.9,5,0.9,0,0,0
0,0,0,0,41.2,1.5,51.9,14.4,4.6,1.5,0,0,0
0,0,0,0,29.4,0.7,54,16.1,5.3,1.4,0,0,0
0,0,0,0,28.3,1,53.2,10,3,1,5,1,0
0,0,0,0,36,1.2,47.7,10.8,3.4,1.5,0,0,0
0,0,0,0,18,1.3,46.3,7.8,2.5,0.9,0,0,0
0,0,0,0,18,1.3,47.5,12.4,4.1,1.6,0,0,0
0,0.1,0,0,77.2,1.5,53.1,8.3,3.4,1,5,2,0
0,0.1,0,0,81,1.8,58.2,11.5,4.4,1.2,5,2,0
0,0,0,0,82.2,1.2,54.5,11.7,3.1,0.8,0,0,0
0,0,0,0,85.9,1.3,58.7,19.6,6.5,3.4,4,1,0
0,0,0,0,18.5,1.6,41,12.3,5.1,1.4,0,0,0
0,0.1,0,0,81,1.4,58,19.5,7.7,2.4,5,2,0
0,0.1,0,0,32.3,1.6,52.2,10.1,4.4,1.3,5,2,0
0,0.2,0,0,52.1,1.5,48.2,15.9,6.6,2,3,2,0
0,0.5,0,0,57.8,0.9,41.4,11.4,4.7,1,3,2,0
0,0.1,0,0,44.1,1.7,53.8,12.5,4.4,1.8,3,1,0
0,0.6,0,0,57.3,1,39.6,12.6,4,1.2,3,2,0
0,0.1,0,0,69.7,1.4,48.6,14,5.1,1.9,0,0,0
0,0.1,0,0,28.6,1.7,55.7,11.1,3.5,1.3,0,0,0
0,0.1,0,0,35.9,1.7,55.9,12.1,3.9,1.4,3,1,0
0,0.1,0,0,26.9,1.9,57.2,18.5,6.4,1.7,4,3,0
0,0.1,0,0,32.9,2,40,12.2,5.1,1.2,0,0,0
0,0.1,0,0,32.5,1,45,12.9,4.4,1.3,3,4,0
0,0.1,0,0,14.8,2,45.9,14.9,5.2,2,0,0,0
0,0.1,0,0,32.9,2.1,41.9,12.1,3.6,1,0,0,0
0,0.1,0,0,14.9,1.9,42.2,12.5,4.4,1,0,0,0
0,0.1,0,0,23.3,1.6,44.3,10.9,3.7,1,3,4,0
0,0.2,0,0,59.4,1.5,46.9,13.3,4.7,1.3,3,2,0
0,0.2,0,0,56,1.2,47.5,16.5,5.8,1.2,3,3,0
0,0.3,0,0,62.1,1.3,48.6,15.3,5,1.6,0,0,0
0,0.3,0,0,53.1,1.3,48.6,9.2,3.5,0.8,3,1,0
0,0.3,0,0,45.5,1.3,50.2,16.2,5.5,2.3,3,1,0
0,0.3,0,0,47.6,1,49.7,14.7,4.9,1.6,0,0,0
0,0.2,0,0,43.1,1.3,47.8,8.1,3,0.7,3,1,0
0,0.2,0,0,49.6,1.2,46.5,12.7,3.3,0.9,0,0,0
0,0.1,0,0,55.2,1.5,49.2,12.3,5.7,1.6,0,0,0
0,0,0,0,68.3,1.8,40,14,5.4,2.1,4,3,0
0,0,0,0,50.5,1.2,41.6,14.6,4.8,1.2,0,0,0
0,0,0,0,38.4,1.2,40.2,13.9,5.6,2,4,3,0
0,0,0,0,34.1,2.1,43.8,17,5.6,2.5,0,0,0
0,0,0,0,64,1.7,40.4,15.9,4.4,1.6,3,1,0
0,0,0,0,37.8,1.7,55.7,11.1,3.5,1.3,0,0,0
0,0,0,0,25.3,2.1,55.9,10.4,3.2,1,0,0,0
0,0,0,0,54.5,1.2,57.9,12.5,3.6,1,5,2,0
0,0,0,0,57.7,1.2,58.6,12.6,3.7,1.8,0,0,0
0,0,0,0,38.9,1.1,54.8,10.9,2.7,0.6,0,0,0
0,0,0,0,13.3,0.7,52.9,11.7,3.9,1.9,0,0,0
0,0,0,0,50,1.1,55.5,13,4.7,2.1,0,0,0
0,0.1,0,0,74.9,1.5,52.6,9.5,2.8,0.7,5,1,0
0,0.1,0,0,75,1.4,52.7,9.7,3.8,1.1,4,2,0
0,0,0,0,42.8,1,55.5,9.8,3.4,0.9,0,0,0
0,0.1,0,0,70.4,1.9,50,7.9,2.7,0.9,5,2,0
0,0,0,0,73.5,1.7,55.2,9.3,2.9,0.9,5,2,0
0,0.2,0,0,90,1.3,59.3,12.4,2.5,0.9,2,2,0
0,0.4,0,0,89.1,1,56.7,12.6,4.5,1.4,2,2,0
0,0.8,0,0,90,0.9,53.5,9.5,3.5,1.8,2,2,0
0,0.2,0,0,88,1,54.4,9.7,3.5,1,2,3,0
0,0.3,0,0,81.3,1.7,55.3,9.3,3,1.1,2,2,0
0,0.2,0,0,88.3,1.7,55.6,16.5,5.5,1.3,0,0,0
0,0.1,0,0,89.8,0.7,60.3,9.4,3.2,1.2,2,2,0
0,0,0,0,17.9,0.2,66,8.4,3.2,1.3,0,0,0
0,0,0,0,19.4,0.7,62.6,13.7,5.6,1.8,4,2,0
0,0,0,0,10.2,0.4,65.5,13.8,5.4,1.9,0,0,0
0,0,0,0,25.7,0.7,62.3,12,5,2.2,0,0,0
0,0,0,0,46.5,1.1,54.6,14.3,4.5,1.7,2,3,0
0,0,0,0,61,1,58.3,11.3,3.5,0.8,2,3,0
0,0,0,0,85.5,1.5,58.5,9.8,3,0.9,2,4,0
0,0,0,0,80.3,1.5,52.3,10.3,3.5,1.1,2,3,0
0,0,0,0,85.5,1.5,55.6,12.6,3.6,0.8,2,4,0
0,0.1,0,0,69,0.9,48.3,13.7,4.6,1.8,2,4,0
0,0,0,0,28.7,1.4,56.3,11.6,4.2,1.6,2,4,0
0,0,0,0,63.2,1.2,55,11,3.8,1.2,2,4,0
0,0,0,0,85.5,1.6,57.9,10.3,2.8,0.6,2,4,0
0,0.1,0,0,51,0.8,47.9,14.1,3.8,1,2,4,0
0,0,0,0,62.4,1,39.8,11,3.7,0.8,2,1,0
0,0.2,0,0,55.3,1.8,44.4,10.8,3,1.1,0,0,0
0,0,0,0,63.2,2.2,45.8,12.1,4.5,1.7,0,0,0
0,0.1,0,0,86.1,1.7,43,12.7,5,1.8,2,1,0
0,0.1,0,0,58.5,2,37.4,9.8,3.5,0.9,0,0,0
0,0.1,0,0,46.3,1.9,46.8,10.4,3.2,0.6,2,1,0
0,0.1,0,0,44,1,42.2,12.4,4.3,1.5,2,1,0
0,0.1,0,0,80.1,1.7,42.6,13.1,3.7,1,2,1,0
0,0.2,0,0,37,1.3,42.8,11.6,3.4,0.9,0,0,0
0,0.1,0,0,71.3,0.9,55.6,11.6,4,1.3,2,3,0
0,0,0,0,36.9,1.3,55.8,12.1,4.2,1.4,2,3,0
0,0,0,0,36.9,0.9,52.5,11.1,3.6,0.9,2,3,0
0,0.1,0,0,84.6,1.9,52.2,14.4,5.3,1.7,2,2,0
0,0,0,0,72.6,1.6,52,12,4.7,1.6,2,2,0
0,0,0,0,35.4,1.4,64.4,10.9,2.9,1.2,0,0,0
0,0.2,0,0,46.9,1.3,50.6,12.9,4.9,1.4,2,3,0
0,0.2,0,0,67.5,0.8,51.9,11.4,4.1,2.1,2,3,0
0,0,0,0,11.6,1.7,52.5,13.9,5.4,2,0,0,0
0,0.2,0,0,30.6,1.3,45,15.3,5.4,2,4,3,0
0,0,0,0,16.1,1.3,51,17.7,7.4,2.8,0,0,0
0,0,0,0,20.7,1.7,55,8.8,2.8,0.7,0,0,0
0,0,0,0,12.4,1.8,52,14.5,5.5,1.7,0,0,0
0,0.2,0,0,14.6,1.3,46.6,12.4,3.8,0.8,3,2,0
0,0,0,0,36,1.7,34.1,11.9,3.9,0.9,0,0,0
0,0,0,0,62.6,2.7,30.4,10.3,4,1.1,5,1,0
0,0,0,0,73.3,1.7,41.4,16.9,5.3,1.6,5,1,0
0,0,0,0,68.4,3,34,10.3,3.5,0.6,0,0,0
0,0,0,0,72.8,1.6,44.8,12,5.8,2.1,4,1,0
0,0,0,0,44.3,2,33.1,7.6,3,1.2,0,0,0
0,0,0,0,58.7,2.6,44.8,13.6,5.5,1.8,0,0,0
0,0,0,0,58.5,2.7,45.2,9.2,2.1,0.8,0,0,0
0,0,0,0,38.7,2.2,43.4,11,2.8,0.6,4,3,0
0,0,0,0,60.1,2.2,40.6,10.4,3.8,1.1,0,0,0
0,0,0,0,47.7,2.4,42.6,10.9,2.8,0.6,4,3,0
0,0,0,0,56.2,2.3,44.8,9.3,3.8,1.6,4,3,0
0,0,0,0,16.8,1.5,56.1,9,2.7,0.7,2,1,0
0,0.4,0,0,89.9,1,55.1,8.8,2.3,0.5,2,2,0
0,0.4,0,0,68.4,1.1,55.8,13,4.4,1.5,2,2,0
0,0.1,0,0,43.7,1.6,53.7,11.2,3.1,0.6,2,2,0
0,0.3,0,0,90,1.6,54.4,13.7,3.2,1.1,2,2,0
0,0.4,0,0,58.5,0.9,56.7,11.3,4.1,1.2,2,2,0
0,0.8,0,0,87.5,1.1,53.3,9.1,3.1,1.2,2,2,0
0,0.6,0,0,89.9,1,55.4,11.3,3.5,1.2,2,2,0
0,0.2,0,0,47.5,1.1,50.6,12.9,4.1,2,2,2,0
0,0,0,0,74.1,1.5,50.1,12.2,5.1,1.3,2,1,0
0,0,0,0,75.6,0.9,55.2,12.5,5.1,1.3,2,3,0
0,0,0,0,74.9,0.8,55.8,13.7,4.4,1.2,2,2,0
0,0.1,0,0,90,1.1,44.1,9.9,3.5,1.3,2,1,0
0,0.1,0,0,51.6,1,53.8,9.2,2.9,0.8,0,0,0
0,0.1,0,0,59.6,0.9,53.1,12.6,4.3,1.6,0,0,0
0,0.1,0,0,48.1,1.7,47.2,15.2,6.1,1.6,2,1,0
0,0,0,0,19,1,52.2,11.5,3.8,1.3,2,1,0
0,0,0,0,73.1,1.8,49.7,11.5,3.7,1.2,2,1,0
0,0,0,0,39,1.9,50.4,14.9,5,1.2,3,3,0
0,0,0,0,27.3,1.1,50.6,15.4,4.9,1.9,3,4,0
0,0,0,0,41.3,1.4,49.7,10.2,3.3,1.2,2,2,0
0,0,0,0,34.9,1.1,48.8,7.6,2.5,0.5,3,4,0
0,0.2,0,0,56.5,0.9,48.3,10.4,3.4,0.5,3,4,0
0,0,0,0,55,1.7,53.5,17.6,5.3,2.2,3,4,0
0,0,0,0,71.1,1.9,51.8,11.6,5,1.5,0,0,0
0,0.2,0,0,74.4,0.6,41.7,16.3,5.9,2.1,3,4,0
0,0.2,0,0,49.5,1.4,44.4,13.1,4.3,2,0,0,0
0,0.2,0,0,51.2,1.7,44.2,11,3.6,1.6,0,0,0
0,0.2,0,0,46.7,1.5,43.7,12.5,4,1.5,0,0,0
0,0.3,0,0,55.7,1.7,42.8,11.6,2.9,0.7,0,0,0
0,0.4,0,0,64.7,1.7,42.6,12.8,5.1,1.6,0,0,0
0,0.6,0,0,64.7,1.5,42.1,12.4,3.3,0.8,3,4,0
0,0.5,0,0,63.8,1.8,44.1,15.1,5.3,2.2,3,5,0
0,0.6,0,0,63.3,1.8,44.6,11.8,4.1,1.6,3,4,0
0,0.7,0,0,60,1.9,45.6,14.4,4,1.8,3,3,0
0,0.7,0,0,51.8,2.1,42.9,9.9,3.1,0.5,3,4,0
0,0.1,0,0,79.8,1.5,45.7,12.7,5.3,2.1,5,1,0
0,0.1,0,0,79,1.3,43.4,9.6,2.3,0.8,4,1,0
0,0.1,0,0,78.1,1.6,45.8,10.9,3.7,1.8,4,1,0
0,0,0,0,81.9,1.1,52.4,9.4,3.4,1.1,4,1,0
0,0,0,0,81.9,1.3,52.5,10.1,4,1.4,4,1,0
0,0.1,0,0,81.7,1,45.8,11.4,3.8,1.2,4,1,0
0,0.1,0,0,50.7,1.4,51.3,9.9,3.9,1.4,4,2,0
0,0.1,0,0,65.3,1.3,48.9,14.6,4.2,1.4,0,0,0
0,0.3,0,0,79.5,1.5,48.3,13.2,4.4,1.5,4,1,0
0,0.1,0,0,75.1,1.5,44.5,8.9,3.1,1.1,5,2,0
0,0.2,0,0,81.2,1.7,50,14.2,4.9,2.2,2,2,0
0,0.5,0,0,90,1.4,56,13.666666666666668,5.777777777777778,2,2,2,0
0,0.2,0,0,81.2,1.3,52.5,11.8,5.3,1.2,2,2,0
0,0.3,0,0,90,1,60,15.1,5.4,1.9,2,1,0
0,0.4,0,0,85.5,1.5,63,15.2,5.5,2.2,2,2,0
0,0.2,0,0,81,0.7,66.1,18.7,7.7,2.9,3,4,0
0,0.7,0,0,84.8,1.3,56.7,11.8,4.2,1.6,2,3,0
0,0,0,0,69.5,1.7,30.7,12.2,4.6,1.6,0,0,0
0,0.5,0,0,50.6,1.5,37.6,11.2,3.4,1.3,2,2,0
0,0.1,0,0,25.8,1.4,34.7,10.2,4,1.4,0,0,0
0,0.1,0,0,39.6,1.1,30.3,10.6,4.2,1.1,0,0,0
0,0.2,0,0,29.2,0.9,67.5,15.2,6.2,2.2,2,2,0
0,0,0,0,13.7,0.9,63.3,11.7,4,1.9,0,0,0
0,0.1,0,0,13.7,0.9,66.2,14.1,4.9,1.9,2,3,0
0,0.1,0,0,21.6,0.6,67.1,12.3,6,2,0,0,0
0,0,0,0,55.9,0.4,62.6,11.9,5,2.2,0,0,0
0,0.1,0,0,32.8,0.9,62.9,12.1,5.1,2.3,0,0,0
0,0,0,0,34.1,0.6,67.8,9.6,2.7,0.7,0,0,0
0,0,0,0,26.8,1,63.6,10.7,3.8,1.2,0,0,0
0,0,0,0,17.8,1.2,64.3,14.3,5.4,1,0,0,0
0,0.5,0,0,90,1.6,46.7,9.4,3.4,1.1,2,2,0
0,0.5,0,0,90,1.5,46.1,12.9,4.6,1.3,2,1,0
0,0.4,0,0,90,1.8,44.7,15.6,5.2,1.2,2,2,0
0,0.4,0,0,90,1.7,45.8,13.3,5.3,1.6,2,1,0
0,0.3,0,0,90,1.7,46.8,9.1,2.7,0.9,2,2,0
0,0.3,0,0,90,1.8,46.1,9,3.2,1.1,2,2,0
0,0.2,0,0,90,1.7,46.3,13.3,4.7,1.8,2,2,0
0,0.1,0,0,90,1.7,44.6,12.9,3.8,1,2,1,0
0,0.1,0,0,90,1.7,43,12.5,5.2,1.2,2,3,0
0,0,0,0,17.6,1.3,52.2,11.7,3.9,1.3,0,0,0
