0.2,0.125,0.4,0.3,58.1,0.7,0.6,1.6,1.4,3,4,0
0.1,0.1111111119389534,0.4,0.2,36.5,0.4,0.3,0.9,1.6,0,0,1
0.2,0.25,0.4,0.2,29.1,0.6,0.3,0.8,0.6,0,0,0
0.3,0.3333333432674408,0.6,0.3,25.4,0.6,0.3,0.9,1,5,1,0
0.3,0.3333333432674408,0.5,0.3,22.4,0.5,0.2,0.9,2.1,0,0,0
0.2,0.25,0.5,0.3,33.6,0.4,0.3,0.8,1.8,4,1,0
0,0,0.5,0.1,32.2,0.9,0.5,0.9,1.5,0,0,0
0,0,0.5,0.2,28.2,0.5,0.3,0.8,1.2,0,0,0
0,0,0.5,0.2,29.6,0.7,0.4,0.7,1.3,0,0,0
0,0,0.9,0.2,35.7,1.1,0.4,0.8,1.6,5,1,0
0,0,0.6,0.2,20.7,0.4,0.2,1,1.5,0,0,0
0,0,0.6,0.2,27.7,0.5,0.3,1,1.9,0,0,0
0,0,0.5,0.2,30.6,0.8,0.4,0.8,1.8,0,0,0
0,0,0.6,0.1,36.1,0.8,0.3,0.8,1.6,4,1,0
0,0,0.2,0,11.2,0.6,0.3,1.2,2,0,0,0
0.2,0.1428571492433548,2,1.1,74.7,2.4,1,1.4,1.4,0,0,0
0.2,0.1538461595773697,2.1,1.2,82,2.5,1,1.3,1.3,0,0,0
0.2,0.1666666716337204,2,1.2,83.8,2.6,1,1.2,0.8,4,3,0
0.3,0.23076923191547394,1.9,1.2,83.8,2.6,1.1,1.3,1.2,4,1,0
0.3,0.20000000298023224,1.9,1.2,83.8,3,1.3,1.5,0.6,4,3,0
0.3,0.1875,1.7,0.9,83.5,3.1,1.3,1.6,1.5,4,1,0
0.3,0.2142857164144516,1.4,0.7,77.5,3.1,1.3,1.4,2.4,4,2,0
0.1,0.05882352963089943,0.7,0.2,89.1,0.4,0.4,1.7,2,2,2,0
0.1,0.05882352963089943,0.6,0.2,86.4,0.4,0.4,1.7,1.9,2,2,0
0.1,0.0555555559694767,0.5,0.2,86.4,0.4,0.4,1.8,1,2,2,0
0.1,0.0625,0.4,0.2,87.3,0.4,0.4,1.6,1.4,2,2,0
0,0,0.2,0.1,22.5,0,0,1.6,1.3,0,0,0
0,0,0.2,0.1,31.5,0,0,1.7,1.9,0,0,0
0,0,0.2,0.1,40.5,0,0,1.6,1.4,0,0,0
0,0,0.2,0.1,40.5,0,0,1.2,1.1,0,0,0
0,0,0.2,0.1,40.5,0,0,1.3,2.2,0,0,0
0,0,0.1,0.1,39.3,0,0,1.2,0.9,2,2,0
0,0,0,0,37.9,0,0,1.1,0.7,0,0,0
0,0,0,0,37.9,0,0,1,0.9,0,0,0
0,0,0,0,42.4,0,0,1.1,1.3,0,0,0
0,0,0,0,42.4,0,0,0.8,1.9,0,0,0
0,0,0.3,0,35.9,0.4,0.1,0.9,0.7,0,0,0
0.1,0.1428571492433548,0.8,0.2,29.7,0.8,0.3,0.7,1,3,4,0
0,0,0.1,0,20,0.3,0.1,1,1.1,0,0,0
0,0,0.1,0,14.8,0.2,0.1,1.1,0.7,3,1,0
0.1,0.05882352963089943,1,0.3,61.9,1.4,0.8,1.7,2.4,4,3,1
0,0,0.3,0,28.8,0.7,0.5,1.2,1.2,0,0,0
0,0,0.3,0,17.8,0.5,0.4,1.2,2.2,0,0,0
0,0,0.2,0.1,90,0.9,0.8,1.8,0.8,2,2,0
0,0,0.2,0,83.8,0.1,0.1,1.8,1.3,2,2,0
0.3,0.13636364042758942,0.5,0.3,75,0.3,0.2,2.2,1.7,2,4,0
0,0,0.1,0,83.8,0.8,0.8,1.6,1.8,2,2,0
0,0,0.2,0,90,0.4,0.3,1.9,2.7,2,2,0
0.1,0.0555555559694767,0.6,0.5,61.9,0.2,0,1.8,1,2,3,0
0,0,0.1,0.1,90,0.5,0.4,1.6,2.428571428571429,2,2,0
0,0,0.2,0.1,83.8,0.9,0.9,1.5,1.1,2,3,0
0,0,0.3,0.1,78.3,2.3,1.3,1.1,2.1,2,3,0
0.1,0.05882352963089943,0.2,0.1,79.6,1.2,0.8,1.7,0.9,4,3,0
0,0,0.1,0,54.4,1.8,1,1.5,0.9,2,3,0
0,0,0.3,0.1,71.4,2.2,1.6,1.3,1.4,2,2,0
0,0,0.4,0.2,73.5,2.8,1.7,1.4,1,2,3,0
0,0,0.5,0.3,82.5,2.7,1.5,1.1,0.9,0,0,0
0,0,0.3,0.2,69,2.6,1.7,1.3,2,2,4,0
0,0,0.4,0.2,82.5,2.2,1.6,1.6,1,2,2,0
0.1,0.0714285746216774,0.3,0.2,55.6,0.9,0.6,1.4,1.3,5,2,0
0,0,0,0,33.4,0.3,0.2,2.5,1.4,5,2,0
0,0,0,0,56.8,1.2,0.8,1.7,1.5,3,1,0
0,0,0,0,29.9,0.3,0.2,2.3,1.3,0,0,0
0,0,0,0,48.9,0.6,0.3,2.5,1.3,3,1,0
0,0,0.1,0,35.6,0.5,0.3,2,2.6,3,1,0
0,0,0,0,38.4,0.9,0.6,2,1.7,0,0,0
0,0,0,0,43.1,0.3,0.1,2.4,1.8,0,0,0
0,0,0.3,0.2,75.9,0.3,0.1,1.5,2.1,4,2,0
0.2,0.1538461595773697,1.2,0.8,68.5,1.2,0.6,1.3,1.8,4,1,0
0,0,0.5,0.3,39.4,0.7,0.5,0.9,1.5,0,0,2
0.1,0.1111111119389534,1,0.7,70.9,1.3,0.8,0.9,1.2,0,0,0
0.3,0.25,1.5,1,55.1,1.1,0.7,1.2,1.7,0,0,1
0.4,0.1818181872367859,1.4,0.9,87,1.5,0.8,2.2,1.4,4,1,0
0.4,0.2222222238779068,1.6,0.9,69.9,1.1,0.5,1.8,1.2,4,2,0
0.2,0.25,1.1,0.7,50.1,0.8,0.5,0.8,1.8,4,1,1
0.4,0.3076923191547394,1.3,1,70.4,1.3,0.7,1.3,1.5,4,1,1
0.2,0.2222222238779068,0.4,0.3,33.7,0.9,0.4,0.9,1.3,5,1,0
0.1,0.09090909361839294,0.3,0.2,26.3,0.8,0.4,1.1,0.5,5,1,1
0.1,0.0833333358168602,0.2,0.2,25,1,0.5,1.2,1.1,0,0,0
0.1,0.0833333358168602,0.3,0.3,26.2,1,0.5,1.2,1.3,0,0,0
0.1,0.07692307978868484,0.3,0.3,24.2,0.8,0.4,1.3,1.2,0,0,0
0.1,0.0714285746216774,0.4,0.3,25.4,0.9,0.4,1.4,0.7,0,0,0
0.2,0.10000000149011612,0.9,0.4,38.6,0.4,0.1,2,1.2,0,0,0
0.2,0.1111111119389534,0.9,0.4,34.6,0.2,0.1,1.8,1.7,0,0,0
0,0,0.2,0.1,14.6,0.6,0.3,2.2,2.5,0,0,0
0.2,0.10526315867900848,0.9,0.4,38.6,0.4,0.1,1.9,1.1,0,0,0
0.1,0.0714285746216774,0.6,0.3,11,0.3,0,1.4,1,0,0,0
0,0,0.3,0.3,13.9,0.6,0.3,2.5,1.3,0,0,0
0,0,0.2,0.1,21.6,1,0.6,2.3,1.5,0,0,0
0,0,0,0,74.3,0,0,2,1.2,1,1,0
0,0,0,0,74.3,0,0,1.9,1.3,1,1,0
0,0,0,0,81,0,0,1.9,0.7,1,1,0
0,0,0.1,0,23.8,0.7,0.5,1.3,2.3,0,0,0
0,0,0.2,0.1,34.7,0.9,0.6,1.1,2.4,0,0,0
0,0,0.1,0,20.3,0.6,0.4,1.5,1.4,0,0,0
0,0,0.2,0.1,31.8,0.8,0.6,1.2,1.2,0,0,0
0.3,0.23076923191547394,1.6,1.3,70.4,3.1,1.1,1.3,1.1,5,1,0
0.3,0.25,1.5,1.1,61.6,2.6,0.8,1.2,2.3,0,0,0
0.5,0.3333333432674408,1.6,1.1,64.5,2.7,1,1.5,1.2,5,1,0
0.5,0.3333333432674408,1.6,1.1,59.8,2.7,1,1.5,1,5,1,0
0.4,0.3076923191547394,1.6,1.2,71.2,3.2,1.2,1.3,1.2,5,1,0
0,0,0.1,0,18.3,0.1,0.1,2.3,1.5,0,0,0
0,0,0.1,0,19.5,0.1,0.1,2.3,0.9,0,0,0
0,0,0.1,0,15.1,0.2,0.2,2.2,1.6,5,1,0
0.2,0.095238097012043,1.1,0.8,62.7,2.1,1.4,2.1,2.2,0,0,0
0.2,0.08695652335882187,1.1,0.7,65.4,2.1,1.3,2.3,1.1,4,2,0
0.2,0.06666667014360428,1.6,1.2,49.8,1.9,1.2,3,1.8,4,3,1
0.2,0.06060606241226196,1.6,1.2,48.2,1.9,1.2,3.3,1.2,4,3,0
0.2,0.09090909361839294,1.1,0.7,65.8,2.1,1.3,2.2,1.6,0,0,0
0.2,0.10000000149011612,1.1,0.8,64,2.2,1.4,2,1.2,0,0,0
0.2,0.08695652335882187,1.1,0.7,57.9,2,1.2,2.3,1.3,4,3,0
0.1,0.06666667014360428,0.8,0.5,74.1,2.9,1.9,1.5,2.1,3,2,0
0,0,0.3,0.1,69.1,2.1,1.3,1.2,1,3,2,0
0,0,0.8,0.6,43.4,1.3,0.7,1,1.2,0,0,0
0,0,0.9,0.6,65,1.4,0.7,0.8,1.1,3,1,0
0.1,0.07692307978868484,0.5,0.3,58.6,2.9,1.9,1.3,1.1,4,2,0
0.1,0.0555555559694767,0.8,0.6,76,3.1,1.7,1.8,1,3,4,0
0,0,0.2,0,69.5,2.2,1.5,1.5,1.2,3,2,0
0,0,0.1,0,32,0.2,0,1.4,0.5,0,0,0
0,0,0.1,0,28.8,0.1,0,1.2,1,0,0,0
0.1,0.05882352963089943,1.3,0.7,78,1.2,0.6,1.7,2.2,0,0,0
0,0,0.5,0.4,29.8,0.6,0.3,0.7,1.4,3,1,0
0,0,0.2,0.2,24.4,0.3,0.1,0.8,0.6,0,0,0
0,0,0.4,0.2,45.9,0.8,0.3,0.8,1.5,0,0,0
0,0,0.1,0,14,0.3,0.1,1.1,1.9,0,0,0
0,0,0.5,0.1,28.3,0.9,0.2,1.4,0.8,5,1,0
0,0,0.9,0.4,42.1,1.2,0.2,1.6,0.8,0,0,0
0,0,0.1,0,14,0.3,0.1,1.3,1.2,0,0,0
0,0,0.4,0.1,30.9,0.7,0.3,1.4,1.3,0,0,0
0.2,0.11764705926179886,1,0.6,36.6,1.3,0.2,1.7,1.5,5,1,0
0,0,0,0,18,0,0,1.3,1.9,0,0,0
0,0,0,0,27,0,0,1.2,0.7,0,0,0
0,0,0,0,36,0,0,1.1,0.7,0,0,0
0,0,0,0,18,0,0,1.2,1.8,0,0,0
0.1,0.06666667014360428,1.1,0.2,37,0,0,1.5,1.3,5,2,1
0.4,0.2857142984867096,3.2,1.4,79.8,0.3,0.1,1.4,1.8,5,2,2
0.5,0.2380952388048172,2.4,1.2,88.9,0.3,0.3,2.1,1.1,4,1,1
0.4,0.25,2.5,1.2,84.7,0.1,0.1,1.6,2.3,4,1,0
0,0,0.9,0.2,38.1,0,0,1.1,1.5,0,0,0
0.5,0.29411765933036804,2.6,1.3,83.1,0.5,0.4,1.7,1.5,4,1,1
0.4,0.2666666805744171,2.3,0.7,66,0.2,0.1,1.5,1.6,5,2,2
0,0,0.4,0,18.6,0.1,0,0.7,2.2,0,0,0
0,0,0.7,0.2,23.9,0,0,0.7,0.7,4,2,0
0,0,0.1,0,17.9,0,0,1.5,1.2,0,0,0
0,0,0,0,35.1,0.3,0.2,1.3,1.7,0,0,0
0,0,0.4,0.1,76.9,1,1,1.1,1.8,3,3,0
0,0,0,0,28.6,0.2,0.2,1.2,3.1,0,0,0
0,0,0.3,0,63.2,1.6,0.6,1.6,0.7,0,0,0
0,0,0.5,0.1,59.2,0.9,0.6,1.5,1,3,2,0
0,0,0.1,0,47.6,1.3,0.6,1.8,1.4,0,0,0
0.1,0.10000000149011612,0.3,0.2,23.3,0.3,0.1,1,1.5,3,4,0
0.1,0.10000000149011612,0.3,0.2,41.5,0.4,0.1,1,0.8,3,3,0
0,0,0,0,11.4,0.4,0.2,0.7,1.7,0,0,0
0.1,0.09090909361839294,0.3,0.2,32.5,0.3,0,1.1,1.1,0,0,0
0.1,0.10000000149011612,0.3,0.2,32.5,0.3,0,1,1.8,3,4,0
0,0,0,0,14.8,0.5,0.3,0.7,1.9,0,0,0
0.1,0.09090909361839294,0.1,0.1,14.3,0.2,0.1,1.1,1.8,3,4,0
0,0,0,0,32.9,0.6,0.4,0.9,1,0,0,0
0,0,0.4,0.2,53.1,0.6,0.4,1,0.8,3,1,0
0,0,0.2,0.1,45.5,0.6,0.4,1.1,1.2,3,1,0
0,0,0.1,0.1,47.6,0.6,0.4,1.2,1.4,0,0,0
0,0,0.1,0.1,43.1,0.6,0.4,1,2.3,3,1,0
0,0,0.1,0,49.6,0.5,0.3,1.1,1,0,0,0
0,0,0.1,0,55.2,0.5,0.3,1,1.2,0,0,0
0.1,0.07692307978868484,0.7,0.3,44,2.5,1.5,1.3,1.1,3,1,0
0.2,0.1818181872367859,0.6,0.5,47,2.1,0.9,1.1,1.4,4,2,0
0,0,0.1,0,36.1,1.2,0.5,1.6,0.9,0,0,0
0.1,0.10000000149011612,0.7,0.5,64,2.6,1.2,1,1.4,3,1,0
0.1,0.0714285746216774,0.5,0.2,34.8,2.1,1.3,1.4,2,3,1,0
0,0,0.3,0,30.6,1.5,0.8,1.3,0.5,4,3,0
0.1,0.0833333358168602,1,0.4,69.9,1.9,1.1,1.2,1.6,0,0,0
0.2,0.20000000298023224,0.2,0.2,38.4,1.7,1,1,1.5,4,3,0
0,0,0.3,0,37.8,2.4,1.5,1.1,3.1,0,0,0
0.1,0.125,1.6,1.1,73.9,2.8,1.2,0.8,1.5555555555555556,5,2,1
0.1,0.0833333358168602,0.2,0.1,56.2,1.2,0.5,1.2,1.1,5,2,0
0.4,0.23529411852359772,1.3,0.7,66,1.1,0.7,1.7,1.1,4,1,0
0.1,0.0833333358168602,0.6,0.3,38.9,0.8,0.6,1.2,1.2,0,0,0
0.3,0.1875,1.1,0.5,67.2,1,0.7,1.6,1.7,5,2,0
0.4,0.23529411852359772,1.4,0.8,67.9,1.4,0.8,1.7,1.9,5,2,0
0.1,0.0714285746216774,0.4,0.3,33.2,0.8,0.7,1.4,0.6,0,0,0
0,0,0.6,0.2,83.5,0.3,0.3,1.3,1.2,3,5,0
0,0,0.3,0,90,0.1,0.1,0.7,0.5,2,2,0
0.2,0.08695652335882187,1.2,0.4,89.1,0,0,2.3,1.3,2,2,0
0.2,0.08695652335882187,1.2,0.4,89.1,0,0,2.3,0.6,2,2,0
0.2,0.11764705926179886,1,0.2,88.3,0.3,0.2,1.7,2.25,2,1,1
0.1,0.125,1.2,0.4,81.8,0.3,0.2,0.8,1.6,2,2,0
0,0,0.7,0.3,83.5,0.3,0.3,1.2,2.1,2,1,0
0.3,0.1666666716337204,1.2,0.3,88.3,0.3,0.2,1.8,1,2,1,0
0,0,0.3,0.1,10.2,0.2,0,2.2,0.8,0,0,0
0.1,0.03999999910593033,0.3,0.3,19.4,0.6,0.2,2.5,1.1,4,2,0
0.1,0.043478261679410934,0.4,0.3,25.7,0.6,0.2,2.3,1.3,0,0,0
0.2,0.1111111119389534,0.5,0.3,17.9,0.1,0,1.8,1.2,0,0,0
0,0,0.2,0.2,10.6,0.2,0,2.5,0.6,4,3,1
0.1,0.0555555559694767,0.4,0.2,11.1,0.1,0,1.8,0.7,0,0,0
0.1,0.03846153989434242,0.3,0.3,18.3,0.6,0.2,2.6,1.6,0,0,0
0,0,0.2,0.2,44.8,0.5,0,2.2,2.3,2,3,0
0,0,0.3,0,48.3,0.2,0.1,1.6,1.3,2,4,0
0,0,0,0,56.4,0.2,0.1,1.8,1.4,2,4,0
0,0,0.2,0.1,63.2,0.4,0.1,1.6,1.1,2,4,0
0,0,0.1,0,46.7,0.6,0.3,1.8,1.1,2,4,0
0,0,0.2,0,48.3,0.1,0.1,1.4,1.2,2,4,0
0,0,0.1,0,42.1,0.6,0.3,1.2,1.5,2,4,0
0,0,0.1,0,51,0.2,0.1,1.6,1,2,4,0
0,0,0.3,0.1,61,0.4,0.1,1.6,1.1,2,4,0
0,0,0.2,0,84.5,1.3,1,0.7,1.6,0,0,0
0,0,0,0,15,0,0,0.9,1.5,0,0,0
0,0,0.1,0,62.4,0.9,0.7,1.1,0.9,2,1,0
0,0,0.1,0,51.4,0.2,0.1,0.8,0.9,2,1,0
0,0,0,0,22.9,0,0,1.1,0.4,2,2,0
0,0,0,0,46.3,0.3,0.1,1,1,2,1,0
0,0,0.1,0,66.5,0.9,0.7,0.7,0.9,0,0,0
0,0,0.1,0,45.9,0.2,0.1,1,0.8,2,1,0
0.2,0.1111111119389534,0.6,0.5,69.6,2.7,1.7,1.8,1.6,2,1,0
0,0,0.4,0.2,68.2,2.8,1.9,2.6,1.9,2,3,0
0,0,0,0,38.7,1.5,1,1.6,1.3,2,3,0
0,0,0.1,0,58.5,1.8,1.3,1.8,1.2,2,3,0
0,0,0.5,0.1,87,3.9,2.2,2,1.3,2,3,1
0,0,0,0,54,1.5,1,2,1,2,3,0
0.2,0.1428571492433548,0.6,0.5,69.3,3,2,1.4,1.2,2,3,0
0,0,0.5,0.3,71.3,3,1.9,2.5,2.8,2,3,0
0,0,0.5,0.1,16.1,0.7,0.6,0.8,1.1,0,0,0
0,0,0.5,0.1,20.7,0.8,0.7,0.9,2,0,0,0
0,0,0.5,0.1,20.7,0.8,0.7,0.9,1.1,0,0,0
0.1,0.09090909361839294,0.1,0.1,14.6,0.1,0.1,1.1,2.3,3,2,0
0,0,0.6,0.6,62.6,1.2,0.7,0.8,1.3,5,1,0
0,0,0.8,0.6,68.4,1.1,0.8,0.5,0.9,0,0,0
0,0,0.4,0.4,51.3,0.9,0.3,0.6,0.8,0,0,0
0,0,0.4,0.4,55.8,1,0.4,0.7,1,0,0,0
0.1,0.20000000298023224,1,0.6,72.8,1.1,0.8,0.5,0.7,4,1,0
0,0,0.7,0.7,66.6,1.3,0.8,0.7,1.6,0,0,0
0.2,0.3333333432674408,0.6,0.3,58.5,1.6,1.3,0.6,1.4,0,0,0
0.2,0.4000000059604645,0.8,0.6,56.2,1.6,1,0.5,1.6,4,3,0
0.2,0.1818181872367859,0.4,0.2,38.6,1.2,1,1.1,1.4,0,0,0
0,0,0.3,0.3,29.7,1,0.4,0.4,1.2,4,2,0
0.2,0.4000000059604645,0.7,0.5,58.7,1.7,1.2,0.5,1.1,0,0,0
0,0,0.5,0.4,38.7,1.2,0.6,0.3,1.6,4,3,1
0.2,0.25,0.6,0.3,52.4,1.4,1.3,0.8,1.2,0,0,0
0.2,0.3333333432674408,0.6,0.3,54,1.5,1.2,0.6,0.6,4,2,0
0,0,0.2,0.1,86.3,0.2,0.2,0.6,1.8,2,1,0
0,0,0,0,24.3,0,0,1.7,1.9,0,0,0
0,0,0.2,0,31.3,0.1,0.1,1.7,1.8,0,0,0
0,0,0.1,0,42.2,0,0,1.6,1.9,0,0,0
0,0,0,0,14.6,0.1,0,1.3,0.8,0,0,0
0,0,0.1,0,79.9,0.1,0.1,1.4,0.6,2,2,0
0,0,0.1,0,42.7,0,0,2,0.7,0,0,0
0,0,0.2,0,68.4,0.1,0.1,1,1.1,2,2,0
0,0,0.1,0,90,0.4,0.2,1.4,0.8,2,2,0
0,0,0.2,0.1,27.7,0.9,0.3,0.9,1.5,0,0,0
0.1,0.1428571492433548,0.5,0.1,78.7,0.7,0.3,0.7,1.5,2,3,0
0,0,0.4,0.2,48.1,0.8,0.6,1,1.5,2,1,0
0.1,0.10000000149011612,0.3,0.1,90,0.7,0.5,1,1.3,2,2,0
0.1,0.1111111119389534,0.3,0.1,90,0.7,0.5,0.9,1.2,2,3,0
0,0,0.2,0,60.7,2.3,0.9,1,1.8,2,3,0
0,0,0.2,0.1,66.9,2.2,0.9,1.1,1.3,0,0,0
0,0,0.3,0.2,51.3,0.6,0.5,0.9,1.1,2,1,0
0,0,0.1,0,36.8,1.4,0.6,1.2,1.7,3,4,0
0,0,0.3,0.1,42.4,1.4,0.5,1.3,1.9,0,0,0
0,0,0.3,0,65.4,2.9,1.6,1.1,1.4,0,0,0
0,0,0.2,0,45.8,1.7,0.8,1.4,1.6,0,0,0
0,0,0.2,0,34.9,1.3,0.6,1.1,2.1,3,4,0
0,0,0.4,0.1,74.6,2.8,1.4,0.9,2,3,4,0
0,0,0.2,0,34.9,1.2,0.5,1.3,1,2,2,0
0.1,0.1428571492433548,0.6,0.3,70.1,3.3,1.8,0.7,4,0,0,0
0,0,0.3,0.1,80.9,3.7,1.9,0.9,1.2,0,0,0
0,0,0.1,0,64.7,0.5,0.1,0.7,1,0,0,0
0,0,0.1,0,64.7,0.4,0.1,0.7,1.6,3,4,0
0,0,0.2,0,63.8,0.3,0.1,0.8,1.1,3,5,0
0,0,0.3,0.1,63.3,0.3,0.1,0.7,1.6,3,4,0
0,0,0.3,0.1,60,0.3,0.1,0.7,0.8,3,3,0
0,0,0.3,0.1,51.8,0.3,0.1,0.9,1.8,3,4,0
0.7,0.2916666567325592,1.9,1.3,81.1,0.5,0.1,2.4,2.8,4,1,0
0.5,0.3125,1.9,1.1,88.5,1.2,1,1.6,1.5,4,2,1
0.7,0.30434781312942505,1.6,1,74.6,0.6,0.4,2.3,0.9,4,2,1
0.4,0.2222222238779068,1.5,1,79.5,1.1,1,1.8,0.9,4,1,0
0.1,0.07692307978868484,1.4,0.6,81.1,0.8,0.3,1.3,1.1,4,1,1
0.6,0.4285714328289032,1.9,1,84.6,0.9,0.5,1.4,2,4,1,0
0.2,0.20000000298023224,0.7,0.4,65.2,0.6,0.1,1,1.1,5,2,0
0,0,0.1,0,90,0.2,0.1,1.7,1.9,2,1,0
0.1,0.02857142873108387,0.3,0.1,78.5,0.4,0.4,3.5,1.9,2,1,0
0,0,0.1,0,90,0.2,0.1,1.8,1.7,2,1,0
0,0,0.4,0.2,87.3,0.3,0.2,2.7,1.3,2,3,0
0,0,0.2,0.1,90,0.2,0.1,1.8,1.2,0,0,0
0,0,0.7,0.2,87.3,0.3,0.3,3,0,2,1,0
0.1,0.03703703731298447,0.3,0.2,90,0.7,0.5,2.7,1.75,2,3,0
0,0,0,0,21.3,0.2,0,0.6,1.2,0,0,0
0,0,0,0,12.3,0.1,0,0.7,1.3,0,0,0
0,0,0,0,39.6,0.3,0.1,0.8,0.9,0,0,0
0.1,0.07692307978868484,0.2,0.1,73.8,0.6,0.4,1.3,1,0,0,0
0.1,0.03333333507180214,0.2,0.1,26.8,0.1,0,3,1.2,0,0,0
0.1,0.02857142873108387,0.3,0.1,29.6,0,0,3.5,0.8,2,2,0
0,0,0.2,0,19.1,0,0,2.3,0.8,0,0,0
0,0,0.1,0,36.9,0.2,0,2,0.3,0,0,0
0.1,0.0714285746216774,0.2,0.2,46.9,0.1,0,1.4,1.8,2,2,0
0.1,0.04545454680919647,0.2,0.1,32.9,0.1,0,2.2,1.1,0,0,0
0.1,0.03448275849223137,0.3,0.1,38.2,0.2,0,2.9,2.1,0,0,0
0,0,0.1,0,32.8,0,0,2.3,0.7,0,0,0
0.1,0.03999999910593033,0.2,0.1,27,0,0,2.5,0.8,0,0,0
0,0,0.8,0.3,90,1.5,0.7,1.2,1.6,2,2,0
0,0,0.9,0.3,90,1.9,1.1,1.1,1.3,2,2,0
0,0,1,0.4,90,2.4,1.6,1.3,1.2,2,2,0
